protocol_name	protocol_package	action_kind	callee_tag	callee_routine	call_kind	ref_count
LR YEAST PHASE	LAB SERVICE	entry	EN	LRXO0	do	1
LR YERSINIA CULTURE	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZGLUCOSE*	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZINC	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ B-12	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ CBC & MORPHOLOGY (NO DIFF)	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ CBC PROFILE	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ CROSSMATCH	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ DUMMY	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ IMMUNOGLOBULINS	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ JOHNTST	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ NEW TEST2	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ NEW TEST4	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ NTEST	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ OCCULT BLOOD	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ PARTIAL THROMBOPLASTIN TIME	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ PROTHROMBIN TIME	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ RBC TEST 1	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ RBC TEST 2	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ RETICULOCYTES & CBC	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ TEST1	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ URINE EPI CELLS	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ URINE EPITH TOTAL	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ URINE UROBILINOGEN	LAB SERVICE	entry	EN	LRXO0	do	2
LR ZZ UROBILINOGEN	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZ WESTERGREN ESR & CBC	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZCEA-S, RIA	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZCULTURE	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZGLUCOSE*	LAB SERVICE	entry	EN	LRXO0	do	1
LR ZZJEANIE(GLUCOSE PANEL)	LAB SERVICE	entry	EN	LRXO0	do	1
LR1272 CHEM 3	LAB SERVICE	entry	EN	LRXO0	do	1
LR175 GLUCOSE	LAB SERVICE	entry	EN	LRXO0	do	1
LR180 CALCIUM	LAB SERVICE	entry	EN	LRXO0	do	1
LR7O AP RECEIVE		entry	EN	LR7OF0	do	1
LR7O BB RECEIVE		entry	EN	LR7OF0	do	1
LR7O CH RECEIVE		entry	EN	LR7OF0	do	1
LR7O MOVEMENT EVENT	LAB SERVICE	entry	EN	LR7OEVNT	do	1
LR7O MOVEMENT EVENT TASK	LAB SERVICE	entry	EN	LR7OEVNT	do	1
LR7O TEST STATUS	LAB SERVICE	entry	OERR	LROS	do	1
LR7O VBECS RECEIVE		entry	EN1	LR7OVB	do	1
LRJ SYS MAP AUD DISPLAY FILE 60 CHANGES	LAB SERVICE	entry	AUDISP	LRJSAU60	do	1
LRJ SYS MAP AUD LIST AUDITED FIELDS	LAB SERVICE	entry	AUDLIST	LRJSAU60	do	1
LRJ SYS MAP AUD SET FILE 60 AUDITED FLAG	LAB SERVICE	entry	AUDSET	LRJSAU60	do	1
LRJ SYS MAP AUF60 SEND DISPLAY MESSAGE	LAB SERVICE	entry	CRTMMARY	LRJSAU2	do	1
LRJ SYS MAP AUF60 SEND FILE MESSAGE	LAB SERVICE	entry	CRTXTMM	LRJSAU2	do	1
LRJ SYS MAP HL ACCEPT CONFIG	LAB SERVICE	entry	ACPTCNFG	LRJSML6	do	1
LRJ SYS MAP HL AUDIT QUERY		entry	CDRNG	LRJSML4	do	1
LRJ SYS MAP HL DISP EXT	LAB SERVICE	entry	DISPEXT	LRJSML1	do	1
LRJ SYS MAP HL DISPLAY MESSAGE	LAB SERVICE	entry	CREATMM	LRJSML1	do	1
LRJ SYS MAP HL SCHED AUDIT RPT DISP	LAB SERVICE	entry	INIT	LRJSML5	do	1
LRJ SYS MAP HL SCHED AUDIT RPT TASK	LAB SERVICE	entry	SCHDBCKG	LRJSML6	do	1
LRJ SYS MAP HL SEND EXT	LAB SERVICE	entry	CRTXTMM	LRJSML2	do	1
LRJ SYS MAP HL SEND MSG	LAB SERVICE	entry	CRTMMARY	LRJSML2	do	1
LRM ROUTINE	LAB SERVICE	exit	EN1	LRO2	do	1
LRM SEND PATIENT	LAB SERVICE	exit	EN1	LRO2	do	1
LRM WARD COLLECT	LAB SERVICE	exit	EN1	LRO2	do	1
LRNCH	LAB SERVICE	exit	LOOK	LREPIAK	do	1
LRNCH	LAB SERVICE	exit	PROCESS	LREPIRP	do	1
LRP DAY	LAB SERVICE	entry	OR	LRRP2	do	1
LRP DAY	LAB SERVICE	exit	READ	ORUTL	do	1
LRP GRAPH	LAB SERVICE	entry	OR	LRDIST	do	1
LRP GRAPH	LAB SERVICE	exit	READ	ORUTL	do	1
LRP TEST	LAB SERVICE	entry	OR	LRGEN	do	1
LRP TEST	LAB SERVICE	exit	READ	ORUTL	do	1
LRX LAB ACTION	LAB SERVICE	entry	EN	LRXO0	do	1
MAGD APPOINTMENT		entry		MAGDHOWS	do	1
MAGD DHCP-PACS ADT EVENTS		entry	ADT	MAGDHLE	do	1
MAGD RECEIVE EVENTS		entry		MAGDHOWC	do	1
MD DGPM PATIENT MOVEMENT		entry	EN	MDCPVDEF	do	1
MD RECEIVE GMRC	CLINICAL PROCEDURES	entry	EN	MDWORC	do	1
MD RECEIVE OR	CLINICAL PROCEDURES	entry	EN	MDWOR	do	1
MDC OBSERVATION UPDATE	CLINICAL PROCEDURES	entry	EN	MDCPROTD	do	1
MPIF POTENTIAL DUP (CMOR PDAT)		entry	CMOR	MPIFD1	do	1
MPIF POTENTIAL DUP (HELP)	MASTER PATIENT INDEX VISTA	entry	HELP	MPIFD1	do	1
MPIF POTENTIAL DUP (MPI PDAT)	MASTER PATIENT INDEX VISTA	entry	MPIPD	MPIFD1	do	1
MPIF POTENTIAL DUP (SELECT PATIENT)	MASTER PATIENT INDEX VISTA	entry	SELECT	MPIFD1	do	1
MPIF REAL-TIME QUERY (ADD PATIENT)	MASTER PATIENT INDEX VISTA	entry	ADD	MPIFQ1	do	1
MPIF REAL-TIME QUERY (CMOR PDAT)	MASTER PATIENT INDEX VISTA	entry	CMOR	MPIFQ1	do	1
MPIF REAL-TIME QUERY (HELP)	MASTER PATIENT INDEX VISTA	entry	HELP	MPIFQ1	do	1
MPIF REAL-TIME QUERY (MPI PDAT)	MASTER PATIENT INDEX VISTA	entry	MPIPD	MPIFQ1	do	1
MPIF REAL-TIME QUERY (SELECT PATIENT)	MASTER PATIENT INDEX VISTA	entry	SELECT	MPIFQ1	do	1
OCX ORDER CHECK HL7 RECIEVE		entry	SILENT	OCXOHL7	do	1
OCX ORDER CHECK PATIENT MOVE.		entry	SILENT	OCXODGPM	do	1
OR ACT ON DOCUMENT ACTION	ORDER ENTRY/RESULTS REPORTING	entry	DOCACT	ORPDMPNT	do	1
OR GUA DC GEN ORD ON TRANS	ORDER ENTRY/RESULTS REPORTING	entry	EN1	ORMEVNT	do	1
OR GUA DC GEN ORD ON TRANS NOTASK	ORDER ENTRY/RESULTS REPORTING	entry	EN	ORMEVNT	do	1
OR GUA DC GENERIC ORDERS	ORDER ENTRY/RESULTS REPORTING	entry	EN1	ORMEVNT	do	1
OR GUA DC GENERIC ORDERS NOTASK	ORDER ENTRY/RESULTS REPORTING	entry	EN	ORMEVNT	do	1
OR GUA EVENT PROCESSOR		entry	EN1	ORMEVNT	do	1
OR GUA EVENT PROCESSOR NOTASK		entry	EN	ORMEVNT	do	1
OR ITEM RECEIVE		entry	EN	ORMFN	do	1
OR RECEIVE		entry	EN	ORM	do	1
OR SELECT ALERTS		entry	SELECT	ORB3U1	do	1
ORC ADD ALL ITEMS		entry	ALL	ORCMENU	do	1
ORC ADD ALLERGY		entry	FULL	VALM1	do	1
ORC ADD CONSULT		entry	ADD	ORCACT	do	1
ORC ADD INPT MED		entry	DELAY	ORCACT	func	1
ORC ADD INPT MED		entry	NW	ORCMED	do	1
ORC ADD INPT MED		entry	PTEVENT	OREVNT	func	1
ORC ADD ITEM		entry	ITEM	ORCMENU	do	1
ORC ADD IV MED		entry	DELAY	ORCACT	func	1
ORC ADD IV MED		entry	NW	ORCMED	do	1
ORC ADD IV MED		entry	PTEVENT	OREVNT	func	1
ORC ADD LAB		entry	ADD	ORCACT	do	1
ORC ADD NOTE		entry	FULL	VALM1	do	1
ORC ADD NOTE		exit	TAB	ORCHART	do	1
ORC ADD ORDERS		entry	EN	ORCMENU	do	1
ORC ADD OUTPT MED		entry	DELAY	ORCACT	func	1
ORC ADD OUTPT MED		entry	NW	ORCMED	do	1
ORC ADD OUTPT MED		entry	PTEVENT	OREVNT	func	1
ORC ADD PROBLEM		entry	ADD	ORCPROB	do	1
ORC ADD PROCEDURE		entry	ADD	ORCACT	do	1
ORC ADD SUMMARY		entry	FULL	VALM1	do	1
ORC ADD SUMMARY		exit	TAB	ORCHART	do	1
ORC ADD XRAY		entry	ADD	ORCACT	do	1
ORC ALERT RESULTS		entry	ALERT	ORCACT1	do	1
ORC AMEND NOTE		entry	AMEND	ORCNOTE	do	1
ORC CHANGE ORDERS		entry	EDIT	ORCACT	do	1
ORC CHANGE ORDERS		exit	EX	ORCACT	do	1
ORC COMMENT CONSULT		entry	EN1	ORCONSLT	do	1
ORC COMMENT PROBLEM		entry	CMMT	ORCPROB	do	1
ORC COMMENT PROBLEM		exit	EX	ORCPROB	do	1
ORC COMPLETE CONSULT		entry	EN1	ORCONSLT	do	1
ORC COMPLETE ORDERS		entry	COMPLETE	ORCACT1	do	1
ORC COMPLETE ORDERS		exit	EX	ORCACT	do	1
ORC CONSULT ACTIONS		entry	EN	ORCONSLT	do	1
ORC CONSULT EDIT/RESUBMIT		entry	EN1	ORCONSLT	do	1
ORC CONSULT MAKE ADDENDUM		entry	EN1	ORCONSLT	do	1
ORC COVER ACTIONS		entry	SELECT	ORCHART	do	1
ORC COVER ACTIONS		exit	DESELECT	ORCHART	do	1
ORC DELAY ACTIONS		entry	SELECT	ORCHART	do	1
ORC DELAY ACTIONS		exit	DESELECT	ORCHART	do	1
ORC DELAY EVENT		entry	ED	OREVNT	do	1
ORC DELAY EVENT		exit	EX	ORCACT	do	1
ORC DELAYED ORDER ACTIONS		entry	SELECT	ORCHART	do	1
ORC DELAYED ORDER ACTIONS		entry	DONE	OREVNT1	func	1
ORC DELAYED ORDER ACTIONS		exit	DESELECT	ORCHART	do	1
ORC DELAYED ORDERS		entry	EN	OREVNT	do	1
ORC DENY CONSULT		entry	EN1	ORCONSLT	do	1
ORC DETAILED DISPLAY		entry	EN	ORCXPND	do	1
ORC DISCONTINUE CONSULT		entry	EN1	ORCONSLT	do	1
ORC DISCONTINUE ORDERS		entry	DC	ORCACT2	do	1
ORC DISCONTINUE ORDERS		exit	EX	ORCACT	do	1
ORC EDIT NOTE		entry	EDIT	ORCNOTE	do	1
ORC EDIT PROBLEM		entry	EDIT	ORCPROB	do	1
ORC EDIT PROBLEM		exit	EX	ORCPROB	do	1
ORC EVENT ADMISSION		entry	SPEC	ORCMENU1	func	1
ORC EVENT MENU		exit	INIT	ORCMENU	do	1
ORC EVENT TRANSFER		entry	SPEC	ORCMENU1	func	1
ORC FLAG ORDERS		entry	FLAG	ORCACT1	do	1
ORC FLAG ORDERS		exit	EX	ORCACT	do	1
ORC FORWARD CONSULT		entry	EN1	ORCONSLT	do	1
ORC HOLD ORDERS		entry	HOLD	ORCACT	do	1
ORC HOLD ORDERS		exit	EX	ORCACT	do	1
ORC INACTIVATE PROBLEM		entry	INACT	ORCPROB	do	1
ORC INACTIVATE PROBLEM		exit	EX	ORCPROB	do	1
ORC INPT MED ACTIONS		entry	SELECT	ORCHART	do	1
ORC INPT MED ACTIONS		exit	DESELECT	ORCHART	do	1
ORC LAB ACTIONS		entry	SELECT	ORCHART	do	1
ORC LAB ACTIONS		exit	DESELECT	ORCHART	do	1
ORC NEW ACTIONS		entry	SELECT	ORCHART	do	1
ORC NEW ACTIONS		exit	DESELECT	ORCHART	do	1
ORC NEW LOCATION		entry	CHANGE	ORCMENU1	do	1
ORC NEW LOCATION		exit	EX	ORCMENU2	do	1
ORC NEW ORDERS		entry	EN	ORCMENU2	do	1
ORC NEW ORDERS		exit	EX	ORCMENU2	do	1
ORC NEW SIGN ALL		entry	SIGNALL	ORCMENU2	do	1
ORC ORDER ACTIONS		entry	SELECT	ORCHART	do	1
ORC ORDER ACTIONS		exit	DESELECT	ORCHART	do	1
ORC ORELSE ORDER ACTIONS		entry	SELECT	ORCHART	do	1
ORC ORELSE ORDER ACTIONS		exit	DESELECT	ORCHART	do	1
ORC OREMAS ORDER ACTIONS		entry	SELECT	ORCHART	do	1
ORC OREMAS ORDER ACTIONS		exit	DESELECT	ORCHART	do	1
ORC ORES ORDER ACTIONS		entry	SELECT	ORCHART	do	1
ORC ORES ORDER ACTIONS		exit	DESELECT	ORCHART	do	1
ORC OUTPT MED ACTIONS		entry	SELECT	ORCHART	do	1
ORC OUTPT MED ACTIONS		exit	DESELECT	ORCHART	do	1
ORC PATIENT		entry	NEWPAT	ORCHART	do	1
ORC PATIENT INQUIRY		entry	EN	VALM	do	1
ORC PRINT CHART COPIES		entry	CHT	ORPR01	do	1
ORC PRINT CONSULT		entry	EN1	ORCONSLT	do	1
ORC PRINT LABELS		entry	LBL	ORPR01	do	1
ORC PRINT REQUISITION		entry	REQ	ORPR01	do	1
ORC PRINT SERVICE COPIES		entry	SRV	ORPR01	do	1
ORC PRINT WORK COPIES		entry	WRK	ORPR01	do	1
ORC PROBLEM ACTIONS		entry	SELECT	ORCHART	do	1
ORC PROBLEM ACTIONS		exit	DESELECT	ORCHART	do	1
ORC RECEIVE CONSULT		entry	EN1	ORCONSLT	do	1
ORC REFILL MEDS		entry	REFILLS	ORCMED	do	1
ORC RELEASE ORDERS		entry	EN	OREVNT1	do	1
ORC RELEASE ORDERS		exit	EX	ORCACT	do	1
ORC REM MED RESULTS		entry	EN1	ORCONSLT	do	1
ORC REMOVE PROBLEM		entry	REMOVE	ORCPROB	do	1
ORC REMOVE PROBLEM		exit	EX	ORCPROB	do	1
ORC RENEW ORDERS		entry	RENEW	ORCACT	do	1
ORC RENEW ORDERS		exit	EX	ORCACT	do	1
ORC REPORT ACTIONS		entry	SELECT	ORCHART	do	1
ORC REPORT ACTIONS		exit	DESELECT	ORCHART	do	1
ORC REROUTE CONSULT		entry	EN1	ORCONSLT	do	1
ORC RESULTS DISPLAY		entry	RESULTS	ORCXPND	do	1
ORC REWRITE ORDERS		entry	REWRITE	ORCACT	do	1
ORC REWRITE ORDERS		exit	EX	ORCACT	do	1
ORC SCHEDULE CONSULT		entry	EN1	ORCONSLT	do	1
ORC SELECT ALL		entry	ALL	ORCB	do	1
ORC SIGN NOTE		entry	SIGN	ORCNOTE	do	1
ORC SIGN ORDERS		entry	EN	ORCSIGN	do	1
ORC SIGN ORDERS		exit	EX	ORCACT	do	1
ORC SIGNIFICANT FINDINGS		entry	EN1	ORCONSLT	do	1
ORC TIU ACTIONS		entry	SELECT	ORCHART	do	1
ORC TIU ACTIONS		exit	DESELECT	ORCHART	do	1
ORC TIU BROWSE DOCUMENT		entry	BROWSE	ORCNOTE	do	1
ORC TIU BROWSE DOCUMENT		exit	EX	ORCNOTE	do	1
ORC TIU COPY	TEXT INTEGRATION UTILITIES	entry	COPY	ORCNOTE	do	1
ORC TIU COPY	TEXT INTEGRATION UTILITIES	exit	EX	ORCNOTE	do	1
ORC TIU DELETE DOCUMENT		entry	DELETE	ORCNOTE	do	1
ORC TIU DELETE DOCUMENT		exit	EX	ORCNOTE	do	1
ORC TIU DESIGNATE SIGNERS		entry	SIGNERS	ORCNOTE	do	1
ORC TIU DESIGNATE SIGNERS		exit	EX	ORCNOTE	do	1
ORC TIU EDIT DOCUMENT		entry	EDIT	ORCNOTE	do	1
ORC TIU EDIT DOCUMENT		exit	EX	ORCNOTE	do	1
ORC TIU MAKE ADDENDUM		entry	ADDENDUM	ORCNOTE	do	1
ORC TIU MAKE ADDENDUM		exit	EX	ORCNOTE	do	1
ORC TIU PRINT DOCUMENT		entry	PRINT	ORCNOTE	do	1
ORC TIU PRINT DOCUMENT		exit	EX	ORCNOTE	do	1
ORC TIU SIGN ACTION APPROVE	ORDER ENTRY/RESULTS REPORTING	entry	ACCEPT	ORCNOTE	do	1
ORC TIU SIGN ACTION EDIT	ORDER ENTRY/RESULTS REPORTING	entry	CLEAR	VALM1	do	1
ORC TIU SIGN ACTION PRINT	ORDER ENTRY/RESULTS REPORTING	entry	CLEAR	VALM1	do	1
ORC TIU SIGN ACTION SEARCH	ORDER ENTRY/RESULTS REPORTING	entry	FIND	VALM40	do	1
ORC TIU SIGN DOCUMENTS	ORDER ENTRY/RESULTS REPORTING	entry	ELSIG	ORCNOTE	do	1
ORC TIU SIGN DOCUMENTS	ORDER ENTRY/RESULTS REPORTING	exit	EX	ORCNOTE	do	1
ORC TRANSFER MEDS		entry	XFER	ORCMED	do	1
ORC TRANSFER MEDS		exit	EX	ORCACT	do	1
ORC UNFLAG ORDERS		entry	UNFLAG	ORCACT1	do	1
ORC UNFLAG ORDERS		exit	EX	ORCACT	do	1
ORC UNHOLD ORDERS		entry	UNHOLD	ORCACT	do	1
ORC UNHOLD ORDERS		exit	EX	ORCACT	do	1
ORC VERIFY CHART REVIEW		entry	VERIFY	ORCACT1	do	1
ORC VERIFY CHART REVIEW		exit	EX	ORCACT	do	1
ORC VERIFY ORDERS		entry	VERIFY	ORCACT1	do	1
ORC VERIFY ORDERS		exit	EX	ORCACT	do	1
ORC VERIFY PROBLEM		entry	VERIFY	ORCPROB	do	1
ORC VERIFY PROBLEM		exit	EX	ORCPROB	do	1
ORC WARD COMMENTS		entry	COMMENT	ORCACT1	do	1
ORC XRAY ACTIONS		entry	SELECT	ORCHART	do	1
ORC XRAY ACTIONS		exit	DESELECT	ORCHART	do	1
ORCB ACTIONS		entry	SELECT	ORCB	do	1
ORCB DELETE ALERT		entry	DELETE	ORCB	do	1
ORCB NEW ORDER		entry	NEW	ORCB	do	1
ORCB RENEW ORDER		entry	RENEW	ORCB	do	1
ORCB REPLACE ORDER		entry	EDIT	ORCB	do	1
ORCHANGE CONSULTS SERVICE		entry	CS	ORCHANGE	do	1
ORCHANGE DATE RANGE		entry	RANGE	ORCHANGE	do	1
ORCHANGE DISPLAY GROUP		entry	DGROUP	ORCHANGE	do	1
ORCHANGE EVENT		entry	EVT	ORCHANG3	do	1
ORCHANGE GOTO HEADER		entry	LRSUB	ORCHANGE	do	1
ORCHANGE LIST		entry	EN	ORCHANGE	do	1
ORCHANGE MAX ITEMS		entry	MAX	ORCHANGE	do	1
ORCHANGE NOTES AUTHOR		entry	AUTHOR	ORCHANGE	func	1
ORCHANGE NOTES DATES		entry	RANGE	ORCHANGE	do	1
ORCHANGE ORDER STATUS		entry	ORDERS	ORCHANG2	do	1
ORCHANGE PROBLEM STATUS		entry	PLIST	ORCHANG2	do	1
ORCHANGE REMOVE VIEW		entry	REMOVE	ORCHANGE	do	1
ORCHANGE SAVE VIEW		entry	SAVE	ORCHANGE	do	1
ORCHANGE STATUS		entry	STS	ORCHANG2	do	1
ORCHART CONSULTS		entry	TAB	ORCHART	do	1
ORCHART COVER		entry	TAB	ORCHART	do	1
ORCHART LABS		entry	TAB	ORCHART	do	1
ORCHART MEDS		entry	TAB	ORCHART	do	1
ORCHART NOTES		entry	TAB	ORCHART	do	1
ORCHART ORDERS		entry	TAB	ORCHART	do	1
ORCHART PROBLEMS		entry	TAB	ORCHART	do	1
ORCHART REPORTS		entry	TAB	ORCHART	do	1
ORCHART SUMMARIES		entry	TAB	ORCHART	do	1
ORCHART XRAYS		entry	TAB	ORCHART	do	1
ORCHK LISTMAN 1 MAIN MENU		exit	EXIT	OROCLM	do	1
ORCHK LISTMAN CHANGE SEARCH		entry	SELECT	OROCLM	do	1
ORCHK LISTMAN SELECT ENTRY		entry	SELECT	OROCLM	do	1
ORCHK LISTMAN VIEW ORDER		entry	SELECT	OROCLM	do	1
ORCM ACTIONS		entry	FULL	VALM1	do	1
ORCM ADD ITEMS		entry	ADDITM	ORCMEDT2	do	1
ORCM ADD ROW		entry	ADDROW	ORCMEDT2	do	1
ORCM ADD TEXT		entry	ADDTXT	ORCMEDT2	do	1
ORCM ASSIGN MENU		entry	ASSIGN	ORCMEDT5	do	1
ORCM DISABLE		entry	FULL	VALM1	do	1
ORCM EDIT ITEMS		entry	EDIT	ORCMEDT2	do	1
ORCM EDIT MENU		entry	EDIT	ORCMEDIT	do	1
ORCM EDIT POSITION		entry	MOVE	ORCMEDT2	do	1
ORCM GMRC CSV EVENT	ORDER ENTRY/RESULTS REPORTING	entry	CSVPEP	ORCMGMCK	do	1
ORCM NEW MENU		entry	NEW	ORCMEDIT	do	1
ORCM ORDER SETS		entry	FULL	VALM1	do	1
ORCM ORDERABLES		entry	FULL	VALM1	do	1
ORCM ORDERS		entry	FULL	VALM1	do	1
ORCM PROMPTS		entry	FULL	VALM1	do	1
ORCM PROTOCOLS		entry	FULL	VALM1	do	1
ORCM QUICK ORDERS		entry	FULL	VALM1	do	1
ORCM REMOVE ITEMS		entry	REMOVE	ORCMEDT2	do	1
ORCM REMOVE ROW		entry	REMROW	ORCMEDT2	do	1
ORCM VIEW INT/EXT		entry	VIEW	ORCMEDIT	do	1
OREV ADD CHILD		entry	ACE	OREV3	do	1
OREV ADD CHILD		exit	DESELECT	OREV	do	1
OREV CHANGE DISPLAY		entry	CD	OREV2	do	1
OREV CHANGE DISPLAY		exit	HDR	OREV	do	1
OREV EDIT EVENT DELAY PARAMS		entry	PARAM	OREV3	do	1
OREV EDIT EVENT DELAY PARAMS		exit	DESELECT	OREV	do	1
OREV EDIT WRITE ORDERS PARAM		entry	FULL	VALM1	do	1
OREV EDIT WRITE ORDERS PARAM		entry	EDITPAR	XPAREDIT	do	1
OREV EDIT WRITE ORDERS PARAM		exit	DESELECT	OREV	do	1
OREV ENTER/EDIT AUTO DC MENU		entry	LIST	OREV	do	1
OREV ENTER/EDIT ENTRIES		entry	EEE	OREV	do	1
OREV ENTER/EDIT ENTRIES		exit	DESELECT	OREV	do	1
OREV ENTER/EDIT ENTRIES IN DETAIL		entry	EEE	OREV	do	1
OREV ENTER/EDIT ENTRIES IN DETAIL		exit	DET	OREV2	do	1
OREV ENTER/EDIT EVENTS MENU		entry	LIST	OREV	do	1
OREV INCLUDE HISTORIES		entry	INCHIST	OREV2	do	1
OREV INCLUDE HISTORIES		exit	DET	OREV2	do	1
OREV MAIN DETAILED DISPLAY		entry	EN	VALM	do	1
OREV MAIN DETAILED DISPLAY		exit	DESELECT	OREV	do	1
OREV SWITCH		entry	ACT	OREV1	do	1
OREV SWITCH		exit	DESELECT	OREV	do	1
OREV SWITCH IN DETAIL		entry	ACT	OREV1	do	1
OREV SWITCH IN DETAIL		exit	DET	OREV2	do	1
ORLPREM ADD ENTRY	ORDER ENTRY/RESULTS REPORTING	entry	ADDENT	ORLPREML	do	1
ORLPREM DEL ENTRY	ORDER ENTRY/RESULTS REPORTING	entry	DELENT	ORLPREML	do	1
ORLPREM EDIT ENTRY	ORDER ENTRY/RESULTS REPORTING	entry	EDITENT	ORLPREML	do	1
ORLPREM REFRESH	ORDER ENTRY/RESULTS REPORTING	entry	REFRESH	ORLPREML	do	1
ORLPREM RUN NOW	ORDER ENTRY/RESULTS REPORTING	entry	RUNNOW	ORLPREML	do	1
ORNOT DEFAULT ENTITY SELECTIONS		entry	SELECT	ORPARMG1	do	1
ORNOT DEFAULT SELECTIONS		entry	SELECT	ORPARMGR	do	1
ORNOT LISTMAN 1 ENTITY MENU		exit	EXIT	ORPARMG1	do	1
ORNOT LISTMAN 1 MAIN MENU		exit	EXIT	ORPARMGR	do	1
ORNOT LISTMAN EDIT ENTITIES 		entry	ADDREM	ORPARMGR	do	1
ORNOT LISTMAN EDIT VALUE		entry	SELECT	ORPARMGR	do	1
ORNOT LISTMAN ENTITY ADD		entry	ADD	ORPARMG1	do	1
ORNOT LISTMAN ENTITY REMOVE		entry	SELECT	ORPARMG1	do	1
ORNOT LISTMAN ENTITY REMOVE ALL		entry	SELECT	ORPARMG1	do	1
ORNOT LISTMAN ENTITY VIEW		entry	SELECT	ORPARMG1	do	1
ORNOT LISTMAN INSTANCE ALL		entry	SELECT	ORPARMGR	do	1
ORNOT LISTMAN INSTANCE VIEW		entry	SELECT	ORPARMGR	do	1
ORQPT CHANGE LIST		entry	CONTEXT	ORQPT1	func	1
ORQPT CHANGE LIST		exit	CONTEXT	ORQPT1	func	1
ORQPT CHANGE LIST		exit	REBUILD	ORQPT1	do	1
ORQPT CLINIC LIST		entry	CLINIC	ORQPT1	do	1
ORQPT COMBINATION LIST		entry	COMBO	ORQPT1	do	1
ORQPT FIND PATIENT		entry	FIND	ORQPT	do	1
ORQPT PROVIDER LIST		entry	PROV	ORQPT1	do	1
ORQPT REMOVE PREFERENCE		entry	REMOVE	ORQPT1	do	1
ORQPT SAVE PREFERENCE		entry	SAVE	ORQPT1	do	1
ORQPT SELECT PATIENT		entry	SELECT	ORQPT	do	1
ORQPT SORT ORDER		entry	SORT	ORQPT1	do	1
ORQPT SPECIALTY LIST		entry	SPEC	ORQPT1	do	1
ORQPT TEAM LIST		entry	TEAM	ORQPT1	do	1
ORQPT WARD LIST		entry	WARD	ORQPT1	do	1
ORR RELEASE/SIGN		entry	MDVER	ORREV7	do	1
ORS 24HR SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry	DAY	ORPRS01	do	1
ORS AD HOC HEALTH SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry		DIC	do	1
ORS AD HOC HEALTH SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry	BUILD	GMTSADOR	do	1
ORS CHART SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry	RANGE	ORPRS01	do	1
ORS CUSTOM SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry	CUSTOM	ORPRS01	do	1
ORS CUSTOM SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry	RANGE	ORPRS01	do	1
ORS GRAPH LABS	ORDER ENTRY/RESULTS REPORTING	entry	L2	LRDIST4	do	1
ORS GRAPH LABS	ORDER ENTRY/RESULTS REPORTING	entry	RANGE	ORPRS01	do	1
ORS HEALTH SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry	SELTYP	ORPRS13	do	1
ORS LAB INTERIM	ORDER ENTRY/RESULTS REPORTING	entry	RANGE	ORPRS01	do	1
ORS PRINT MENU		entry	FULL	VALM1	do	1
ORS PRINT MENU		exit	EXIT	ORPRS07	do	1
ORS PROBLEM LIST	ORDER ENTRY/RESULTS REPORTING	entry	VAF	GMPLUTL2	do	1
ORS REPORT MENU	ORDER ENTRY/RESULTS REPORTING	exit	EXIT	ORPRS07	do	1
ORS RNG SUMMARY	ORDER ENTRY/RESULTS REPORTING	entry	RANGE	ORPRS01	do	1
ORS VITALS CUM REPORT	ORDER ENTRY/RESULTS REPORTING	entry	RANGE	ORPRS01	do	1
ORS VITALS REPORT	ORDER ENTRY/RESULTS REPORTING	entry	RANGE	ORPRS01	do	1
ORU AUTOLIST	ORDER ENTRY/RESULTS REPORTING	entry	EN	ORLP3AUT	do	1
