package	kind	file_number	chunk	entity_name	source_path	byte_size
Automated Information Collection System	file	359		CONVERTED FORMS	/opt/VistA-M/Packages/Automated Information Collection System/Globals/359+CONVERTED FORMS.zwr	76
Automated Information Collection System	file	359.1		AICS DATA ELEMENTS	/opt/VistA-M/Packages/Automated Information Collection System/Globals/359.1+AICS DATA ELEMENTS.zwr	4040
Automated Information Collection System	file	359.2		FORM SPECS	/opt/VistA-M/Packages/Automated Information Collection System/Globals/359.2+FORM SPECS.zwr	3095332
Automated Information Collection System	file	359.3		AICS ERROR AND WARNING LOG	/opt/VistA-M/Packages/Automated Information Collection System/Globals/359.3+AICS ERROR AND WARNING LOG.zwr	631
Automated Information Collection System	file	359.94		HAND PRINT FIELD	/opt/VistA-M/Packages/Automated Information Collection System/Globals/359.94+HAND PRINT FIELD.zwr	3621
Automated Information Collection System	global			IBD	/opt/VistA-M/Packages/Automated Information Collection System/Globals/IBD.zwr	36
Automated Lab Instruments	file	61.39		LABORATORY INSTRUMENT CODE	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/61.39+LABORATORY INSTRUMENT CODE.zwr	69314
Automated Lab Instruments	file	62.48		LA7 MESSAGE PARAMETER	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.48+LA7 MESSAGE PARAMETER.zwr	2643
Automated Lab Instruments	file	62.485		LA7 MESSAGE LOG BULLETINS	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.485+LA7 MESSAGE LOG BULLETINS.zwr	18340
Automated Lab Instruments	file	62.487		FOREIGN INTERFACE	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.487+FOREIGN INTERFACE.zwr	86
Automated Lab Instruments	file	62.49		LA7 MESSAGE QUEUE	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.49+LA7 MESSAGE QUEUE.zwr	7880
Automated Lab Instruments	file	62.8		LAB SHIPPING MANIFEST	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.8+LAB SHIPPING MANIFEST.zwr	91
Automated Lab Instruments	file	62.85		LAB SHIPPING EVENT	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.85+LAB SHIPPING EVENT.zwr	87
Automated Lab Instruments	file	62.9		LAB SHIPPING CONFIGURATION	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.9+LAB SHIPPING CONFIGURATION.zwr	518
Automated Lab Instruments	file	62.91		LAB SHIPPING CONTAINER	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.91+LAB SHIPPING CONTAINER.zwr	94
Automated Lab Instruments	file	62.92		LAB SHIPPING METHOD	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.92+LAB SHIPPING METHOD.zwr	204
Automated Lab Instruments	file	62.93		LAB SHIPPING CONDITIONS	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/62.93+LAB SHIPPING CONDITIONS.zwr	96
Automated Lab Instruments	global			LA	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/LA.zwr	78939
Automated Lab Instruments	global			LAB	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/LAB.zwr	36
Automated Lab Instruments	global			LAC	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/LAC.zwr	111348
Automated Lab Instruments	global			LAH	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/LAH.zwr	4289
Automated Lab Instruments	global			LAR	/opt/VistA-M/Packages/Automated Lab Instruments/Globals/LAR.zwr	35
Automated Medical Information Exchange	file	396		FORM 7131	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396+FORM 7131.zwr	13264
Automated Medical Information Exchange	file	396.1		AMIE SITE PARAMETER	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.1+AMIE SITE PARAMETER.zwr	5338
Automated Medical Information Exchange	file	396.15		CAPRI DIVISION EXAM LIST	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.15+CAPRI DIVISION EXAM LIST.zwr	100
Automated Medical Information Exchange	file	396.17		CAPRI TEMPLATES	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.17+CAPRI TEMPLATES.zwr	83
Automated Medical Information Exchange	file	396.18		CAPRI TEMPLATE DEFINITIONS	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.18+CAPRI TEMPLATE DEFINITIONS.zwr	48803095
Automated Medical Information Exchange	file	396.195		CAPRI REROUTE SITE	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.195+CAPRI REROUTE SITE.zwr	26032
Automated Medical Information Exchange	file	396.2		AMIE REPORT	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.2+AMIE REPORT.zwr	640
Automated Medical Information Exchange	file	396.21		CAPRI CLINICAL EFOLDER TRANSMISSIONS	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.21+CAPRI CLINICAL EFOLDER TRANSMISSIONS.zwr	124
Automated Medical Information Exchange	file	396.25		2507 SPECIAL CONSIDERATIONS	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.25+2507 SPECIAL CONSIDERATIONS.zwr	704
Automated Medical Information Exchange	file	396.27		2507 CLAIM TYPE	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.27+2507 CLAIM TYPE.zwr	526
Automated Medical Information Exchange	file	396.3		2507 REQUEST	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.3+2507 REQUEST.zwr	23725
Automated Medical Information Exchange	file	396.33		2507 STATUS	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.33+2507 STATUS.zwr	1863
Automated Medical Information Exchange	file	396.4		2507 EXAM	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.4+2507 EXAM.zwr	84319
Automated Medical Information Exchange	file	396.45		2507 EXAM CONTRACTORS	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.45+2507 EXAM CONTRACTORS.zwr	93
Automated Medical Information Exchange	file	396.5		2507 CANCELLATION REASON	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.5+2507 CANCELLATION REASON.zwr	3016
Automated Medical Information Exchange	file	396.55		2507 REROUTE CODE	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.55+2507 REROUTE CODE.zwr	425
Automated Medical Information Exchange	file	396.6		AMIE EXAM	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.6+AMIE EXAM.zwr	134288
Automated Medical Information Exchange	file	396.7		2507 BODY SYSTEM	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.7+2507 BODY SYSTEM.zwr	42161
Automated Medical Information Exchange	file	396.9		FORM 28-8861	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.9+FORM 28-8861.zwr	74
Automated Medical Information Exchange	file	396.918		MEDICAL SERVICES REQUESTED	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.918+MEDICAL SERVICES REQUESTED.zwr	2553
Automated Medical Information Exchange	file	396.94		2507 INSUFFICIENT REASONS	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.94+2507 INSUFFICIENT REASONS.zwr	3603
Automated Medical Information Exchange	file	396.95		AMIE C&P EXAM TRACKING	/opt/VistA-M/Packages/Automated Medical Information Exchange/Globals/396.95+AMIE C&P EXAM TRACKING.zwr	10046
Barcode Medication Administration	file	53.66		BCMA IV PARAMETERS	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.66+BCMA IV PARAMETERS.zwr	86
Barcode Medication Administration	file	53.68		BCMA MISSING DOSE REQUEST	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.68+BCMA MISSING DOSE REQUEST.zwr	960
Barcode Medication Administration	file	53.69		BCMA REPORT REQUEST	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.69+BCMA REPORT REQUEST.zwr	244826
Barcode Medication Administration	file	53.7		BCMA BACKUP DATA	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.7+BCMA BACKUP DATA.zwr	80
Barcode Medication Administration	file	53.71		BCMA BACKUP PARAMETERS	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.71+BCMA BACKUP PARAMETERS.zwr	186
Barcode Medication Administration	file	53.77		BCMA UNABLE TO SCAN LOG	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.77+BCMA UNABLE TO SCAN LOG.zwr	1660
Barcode Medication Administration	file	53.78		BCMA MEDICATION VARIANCE LOG	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.78+BCMA MEDICATION VARIANCE LOG.zwr	3834
Barcode Medication Administration	file	53.79		BCMA MEDICATION LOG	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/53.79+BCMA MEDICATION LOG.zwr	4702182
Barcode Medication Administration	global			PSB	/opt/VistA-M/Packages/Barcode Medication Administration/Globals/PSB.zwr	136
Beneficiary Travel	file	392		BENEFICIARY TRAVEL CLAIM	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392+BENEFICIARY TRAVEL CLAIM.zwr	341793
Beneficiary Travel	file	392.1		BENEFICIARY TRAVEL DISTANCE	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.1+BENEFICIARY TRAVEL DISTANCE.zwr	106
Beneficiary Travel	file	392.2		BENEFICIARY TRAVEL CERTIFICATION	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.2+BENEFICIARY TRAVEL CERTIFICATION.zwr	1528
Beneficiary Travel	file	392.3		BENEFICIARY TRAVEL ACCOUNT	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.3+BENEFICIARY TRAVEL ACCOUNT.zwr	3073
Beneficiary Travel	file	392.31		LOCAL VENDOR	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.31+LOCAL VENDOR.zwr	78
Beneficiary Travel	file	392.4		BENEFICIARY TRAVEL MODE OF TRANSPORTATION	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.4+BENEFICIARY TRAVEL MODE OF TRANSPORTATION.zwr	249
Beneficiary Travel	file	392.41		BT CLAIM ELIGIBILITY CODE	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.41+BT CLAIM ELIGIBILITY CODE.zwr	2855
Beneficiary Travel	file	392.42		BT SPECIAL MODE OF TRANSPORTATION	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.42+BT SPECIAL MODE OF TRANSPORTATION.zwr	659
Beneficiary Travel	file	392.43		BT COMMON CARRIER MODE OF TRANSPORTATION	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.43+BT COMMON CARRIER MODE OF TRANSPORTATION.zwr	719
Beneficiary Travel	file	392.51		BENEFICIARY TRAVEL DASHBOARD AUDIT	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.51+BENEFICIARY TRAVEL DASHBOARD AUDIT.zwr	58
Beneficiary Travel	file	392.6		BENEFICIARY TRAVEL DENIAL LETTERS	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.6+BENEFICIARY TRAVEL DENIAL LETTERS.zwr	5577
Beneficiary Travel	file	392.7		BENEFICIARY TRAVEL MANUAL DEDUCTIBLE WAIVER	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.7+BENEFICIARY TRAVEL MANUAL DEDUCTIBLE WAIVER.zwr	137
Beneficiary Travel	file	392.8		BENEFICIARY TRAVEL DENIAL REASONS	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.8+BENEFICIARY TRAVEL DENIAL REASONS.zwr	3432
Beneficiary Travel	file	392.9		BT PATIENT ALTERNATE INCOME	/opt/VistA-M/Packages/Beneficiary Travel/Globals/392.9+BT PATIENT ALTERNATE INCOME.zwr	105
Beneficiary Travel	global			DGBT	/opt/VistA-M/Packages/Beneficiary Travel/Globals/DGBT.zwr	37
CMOP	file	550		CMOP SYSTEM	/opt/VistA-M/Packages/CMOP/Globals/550+CMOP SYSTEM.zwr	843
CMOP	file	550.1		CMOP RX QUEUE	/opt/VistA-M/Packages/CMOP/Globals/550.1+CMOP RX QUEUE.zwr	77
CMOP	file	550.2		CMOP TRANSMISSION	/opt/VistA-M/Packages/CMOP/Globals/550.2+CMOP TRANSMISSION.zwr	84
CPT HCPCS Codes	file	81		CPT	/opt/VistA-M/Packages/CPT HCPCS Codes/Globals/81+CPT.zwr	4164771
CPT HCPCS Codes	file	81.2		CPT COPYRIGHT	/opt/VistA-M/Packages/CPT HCPCS Codes/Globals/81.2+CPT COPYRIGHT.zwr	2005
Capacity Management	file	8969		VSM CONFIGURATION	/opt/VistA-M/Packages/Capacity Management/Globals/8969+VSM CONFIGURATION.zwr	2019
Capacity Management	file	8969.02		VSM MONITOR DEFAULTS	/opt/VistA-M/Packages/Capacity Management/Globals/8969.02+VSM MONITOR DEFAULTS.zwr	95
Capacity Management	file	8969.03		VSM CACHE TASK LOG	/opt/VistA-M/Packages/Capacity Management/Globals/8969.03+VSM CACHE TASK LOG.zwr	91
Capacity Management	file	8970.1		SAGG PROJECT	/opt/VistA-M/Packages/Capacity Management/Globals/8970.1+SAGG PROJECT.zwr	76
Capacity Management	file	8972.1		CP CODE EVALUATOR	/opt/VistA-M/Packages/Capacity Management/Globals/8972.1+CP CODE EVALUATOR.zwr	88
Capacity Management	file	8972.3		CP DATA ELEMENTS	/opt/VistA-M/Packages/Capacity Management/Globals/8972.3+CP DATA ELEMENTS.zwr	801
Capacity Management	file	8973		CP PARAMETERS	/opt/VistA-M/Packages/Capacity Management/Globals/8973+CP PARAMETERS.zwr	693
Capacity Management	file	8973.1		CM HL7 DATA	/opt/VistA-M/Packages/Capacity Management/Globals/8973.1+CM HL7 DATA.zwr	35
Capacity Management	file	8973.2		CP TIMING	/opt/VistA-M/Packages/Capacity Management/Globals/8973.2+CP TIMING.zwr	33
Capacity Management	file	8973.3		CP REPORTS	/opt/VistA-M/Packages/Capacity Management/Globals/8973.3+CP REPORTS.zwr	3470
Care Management	file	102.21		CPRS QUERY DEFINITION	/opt/VistA-M/Packages/Care Management/Globals/102.21+CPRS QUERY DEFINITION.zwr	31582
Care Management	file	102.3		PATIENT TASK	/opt/VistA-M/Packages/Care Management/Globals/102.3+PATIENT TASK.zwr	6433
Care Management	file	102.4		ORDER ACKNOWLEDGEMENT	/opt/VistA-M/Packages/Care Management/Globals/102.4+ORDER ACKNOWLEDGEMENT.zwr	1729745
Clinical Case Registries	file	798		ROR REGISTRY RECORD	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798+ROR REGISTRY RECORD.zwr	384202
Clinical Case Registries	file	798.1		ROR REGISTRY PARAMETERS	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.1+ROR REGISTRY PARAMETERS.zwr	83315
Clinical Case Registries	file	798.2		ROR SELECTION RULE	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.2+ROR SELECTION RULE.zwr	69483
Clinical Case Registries	file	798.3		ROR PATIENT EVENTS	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.3+ROR PATIENT EVENTS.zwr	141487
Clinical Case Registries	file	798.4		ROR PATIENT	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.4+ROR PATIENT.zwr	55441
Clinical Case Registries	file	798.5		ROR ICD SEARCH	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.5+ROR ICD SEARCH.zwr	239525
Clinical Case Registries	file	798.6		ROR PHARMACY CODE	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.6+ROR PHARMACY CODE.zwr	232
Clinical Case Registries	file	798.7		ROR LOG	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.7+ROR LOG.zwr	437719
Clinical Case Registries	file	798.8		ROR TASK	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.8+ROR TASK.zwr	70
Clinical Case Registries	file	798.9		ROR LAB SEARCH	/opt/VistA-M/Packages/Clinical Case Registries/Globals/798.9+ROR LAB SEARCH.zwr	13975
Clinical Case Registries	file	799.1		ROR LIST ITEM	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.1+ROR LIST ITEM.zwr	33733
Clinical Case Registries	file	799.2		ROR METADATA	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.2+ROR METADATA.zwr	12197
Clinical Case Registries	file	799.31		ROR XML ITEM	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.31+ROR XML ITEM.zwr	19675
Clinical Case Registries	file	799.33		ROR DATA AREA	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.33+ROR DATA AREA.zwr	1379
Clinical Case Registries	file	799.34		ROR REPORT PARAMETERS	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.34+ROR REPORT PARAMETERS.zwr	16031
Clinical Case Registries	file	799.4		ROR HIV RECORD	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.4+ROR HIV RECORD.zwr	6255
Clinical Case Registries	file	799.49		ROR AIDS INDICATOR DISEASE	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.49+ROR AIDS INDICATOR DISEASE.zwr	11981
Clinical Case Registries	file	799.51		ROR GENERIC DRUG	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.51+ROR GENERIC DRUG.zwr	14386
Clinical Case Registries	file	799.53		ROR LOCAL FIELD	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.53+ROR LOCAL FIELD.zwr	82
Clinical Case Registries	file	799.6		ROR HISTORICAL DATA EXTRACTION	/opt/VistA-M/Packages/Clinical Case Registries/Globals/799.6+ROR HISTORICAL DATA EXTRACTION.zwr	3031
Clinical Information Resource Network	file	990.8		CIRN REPOSITORY SITE PARAMETER	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/990.8+CIRN REPOSITORY SITE PARAMETER.zwr	205
Clinical Information Resource Network	file	991.1		CIRN HL7 EXCEPTION LOG	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/991.1+CIRN HL7 EXCEPTION LOG.zwr	43514
Clinical Information Resource Network	file	991.11		CIRN HL7 EXCEPTION TYPE	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/991.11+CIRN HL7 EXCEPTION TYPE.zwr	14271
Clinical Information Resource Network	file	991.8		CIRN SITE PARAMETER	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/991.8+CIRN SITE PARAMETER.zwr	542
Clinical Information Resource Network	file	995		CIRN EVENT ASSOCIATION	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/995+CIRN EVENT ASSOCIATION.zwr	409
Clinical Information Resource Network	file	995.1		CIRN EVENT EXCEPTION	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/995.1+CIRN EVENT EXCEPTION.zwr	88
Clinical Information Resource Network	file	995.2		CIRN EVENT STATISTICS	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/995.2+CIRN EVENT STATISTICS.zwr	95
Clinical Information Resource Network	global			RGED	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/RGED.zwr	70125
Clinical Information Resource Network	global			RGEQ	/opt/VistA-M/Packages/Clinical Information Resource Network/Globals/RGEQ.zwr	50
Clinical Monitoring System	file	743		QA MONITOR	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743+QA MONITOR.zwr	5680
Clinical Monitoring System	file	743.1		FALL OUT	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.1+FALL OUT.zwr	3793
Clinical Monitoring System	file	743.2		MONITOR HISTORY	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.2+MONITOR HISTORY.zwr	165873
Clinical Monitoring System	file	743.3		CONDITION	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.3+CONDITION.zwr	57318
Clinical Monitoring System	file	743.4		DATA ELEMENT	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.4+DATA ELEMENT.zwr	33390
Clinical Monitoring System	file	743.5		GROUP	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.5+GROUP.zwr	856
Clinical Monitoring System	file	743.6		AUTO ENROLL RUN DATE	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.6+AUTO ENROLL RUN DATE.zwr	167196
Clinical Monitoring System	file	743.91		RATIONALE	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.91+RATIONALE.zwr	464
Clinical Monitoring System	file	743.92		TIME FRAME	/opt/VistA-M/Packages/Clinical Monitoring System/Globals/743.92+TIME FRAME.zwr	1123
Clinical Procedures	file	702		CP TRANSACTION	/opt/VistA-M/Packages/Clinical Procedures/Globals/702+CP TRANSACTION.zwr	5906
Clinical Procedures	file	702.001		CP_TRANSACTION_TIU_HISTORY	/opt/VistA-M/Packages/Clinical Procedures/Globals/702.001+CP_TRANSACTION_TIU_HISTORY.zwr	1656
Clinical Procedures	file	702.01		CP DEFINITION	/opt/VistA-M/Packages/Clinical Procedures/Globals/702.01+CP DEFINITION.zwr	70941
Clinical Procedures	file	702.09		CP INSTRUMENT	/opt/VistA-M/Packages/Clinical Procedures/Globals/702.09+CP INSTRUMENT.zwr	9131
Clinical Procedures	file	703.1		CP RESULT REPORT	/opt/VistA-M/Packages/Clinical Procedures/Globals/703.1+CP RESULT REPORT.zwr	3953
Clinical Procedures	file	703.9		CP CONVERSION	/opt/VistA-M/Packages/Clinical Procedures/Globals/703.9+CP CONVERSION.zwr	76
Clinical Procedures	file	704.001		CP_CONSOLE_ACL	/opt/VistA-M/Packages/Clinical Procedures/Globals/704.001+CP_CONSOLE_ACL.zwr	217
Clinical Procedures	file	704.002		CP_HL7_LOG	/opt/VistA-M/Packages/Clinical Procedures/Globals/704.002+CP_HL7_LOG.zwr	73
Clinical Procedures	file	704.004		CP_HL7_LOG_REASON	/opt/VistA-M/Packages/Clinical Procedures/Globals/704.004+CP_HL7_LOG_REASON.zwr	88
Clinical Procedures	file	704.005		CP_MOVEMENT_AUDIT	/opt/VistA-M/Packages/Clinical Procedures/Globals/704.005+CP_MOVEMENT_AUDIT.zwr	41
Clinical Procedures	file	704.006		CP_PROTOCOL_LOCATION	/opt/VistA-M/Packages/Clinical Procedures/Globals/704.006+CP_PROTOCOL_LOCATION.zwr	94
Clinical Procedures	file	704.007		CP_SHIFT	/opt/VistA-M/Packages/Clinical Procedures/Globals/704.007+CP_SHIFT.zwr	69
Clinical Procedures	file	704.008		CP_SCHEDULE	/opt/VistA-M/Packages/Clinical Procedures/Globals/704.008+CP_SCHEDULE.zwr	75
