routine_name	package	source_path	line_count	byte_size	tag_count	comment_line_count	version_line	is_percent_routine	in_file_9_8	file_9_8_type	rpc_count	option_count	protocol_invoked_count	out_degree	in_degree	out_calls_total	in_calls_total	distinct_globals_touched	global_ref_total
A1A1FMT	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A1FMT.m	50	2734	3	5	;;1.2;Prescription Practices Extract;;MAY 1,1996	N	N		0	0	0	1	1	38	1	0	0
A1A1FMT0	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A1FMT0.m	26	1243	2	2	;;1.2;Prescription Practices Extract;;MAY 1,1996	N	N		0	0	0	3	1	13	2	3	5
A1A1FMT1	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A1FMT1.m	85	2895	8	26	;;1.2;Prescription Practices Extract;;FEB 1,1996	N	N		0	0	0	0	3	0	48	1	16
A1A1MAIL	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A1MAIL.m	55	1691	4	6	;;1.2;Prescription Practices Extract;;MAY 1,1996	N	N		0	0	0	4	1	8	2	2	3
A1A1NTEG	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A1NTEG.m	17	791	10	3	;;0.0;	N	N		0	0	0	0	0	0	0	2	4
A1A1OIG	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A1OIG.m	93	4033	10	20	;;Version 2.0	N	N		0	0	0	7	1	8	1	9	19
A1A1OIG1	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A1OIG1.m	30	1138	3	7	;;Version 2.0	N	N		0	0	0	3	1	4	2	1	1
A1A3GRP	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A3GRP.m	10	594	4	3		N	N		0	0	0	1	0	1	0	2	4
A1A3POST	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A3POST.m	15	1180	4	4		N	N		0	0	0	1	0	1	0	6	12
A1A3PRE	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1A3PRE.m	108	1782	4	102		N	N		0	0	0	2	0	2	0	2	3
A1AAE1	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AAE1.m	29	1604	12	1		N	N		0	0	0	5	0	6	0	2	2
A1AAE2	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AAE2.m	56	3216	17	0		N	N		0	0	0	0	0	0	0	5	32
A1AAE3	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AAE3.m	56	3305	17	0		N	N		0	0	0	0	1	0	1	5	31
A1AIDATA	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AIDATA.m	16	676	4	8		N	N		0	0	0	0	1	0	1	1	1
A1AIEXT	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AIEXT.m	23	912	8	1	;;Version 1.0	N	N		0	0	0	0	1	0	1	1	8
A1AIFD	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AIFD.m	15	917	4	1		N	N		0	0	0	0	1	0	1	2	16
A1AIGC	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AIGC.m	80	3859	25	1	;;Version 1.0	N	N		0	0	0	7	0	10	0	1	8
A1AJAS	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AJAS.m	33	1063	3	2		N	N		0	0	0	3	0	3	0	4	15
A1AJASN	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AJASN.m	18	439	2	2		N	N		0	0	0	2	0	2	0	2	2
A1AT1	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AT1.m	40	1623	9	15		N	N		0	0	0	0	0	0	0	2	22
A1AT2	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AT2.m	56	2649	10	18		N	N		0	0	0	1	0	2	0	3	26
A1AT3	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AT3.m	56	2661	10	18		N	N		0	0	0	1	0	2	0	3	26
A1ATRAT	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1ATRAT.m	22	959	8	10		N	N		0	0	0	1	0	1	0	1	2
A1ATRAT2	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1ATRAT2.m	22	966	8	10		N	N		0	0	0	1	0	1	0	1	2
A1ATSUM	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1ATSUM.m	22	925	8	10		N	N		0	0	0	1	0	1	0	1	2
A1ATSUM2	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1ATSUM2.m	22	932	8	10		N	N		0	0	0	1	0	1	0	1	2
A1AVLABL	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AVLABL.m	23	903	4	7	;;V1.0	N	N		0	0	0	2	0	2	0	0	0
A1AVPATC	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AVPATC.m	15	1093	5	1	;;1.0;10 JUNE 90;	N	N		0	1	0	3	0	3	0	0	0
A1AVSRCH	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1AVSRCH.m	22	2141	2	2	;;V1	N	N		0	0	0	3	0	3	0	1	2
A1AXAC	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXAC.m	17	463	5	2	;;VERSION 1.0	N	N		0	0	0	1	0	3	0	1	1
A1AXACD	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXACD.m	66	3359	15	0		N	N		0	0	0	2	0	2	0	3	20
A1AXACF	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXACF.m	65	3351	15	0		N	N		0	0	0	2	0	2	0	3	20
A1AXACO	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXACO.m	65	3348	15	0		N	N		0	0	0	2	0	2	0	3	20
A1AXAPCO	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXAPCO.m	29	1463	6	2	;;VERSION 1.0	N	N		0	0	0	2	1	3	2	5	17
A1AXAPRD	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXAPRD.m	47	2494	8	2	;;VERSION 1.0	N	N		0	0	0	1	2	1	4	5	42
A1AXCAT	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCAT.m	41	1816	10	2	;;VERSION 1.0	N	N		0	0	0	5	0	7	0	3	24
A1AXCAT1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCAT1.m	21	913	4	1	;;VERSION 1.0	N	N		0	0	0	1	1	1	2	2	14
A1AXCAT2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCAT2.m	54	2406	10	2	;;VERSION 1.0	N	N		0	0	0	1	1	1	1	2	15
A1AXCN	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCN.m	33	1801	8	3	;;VERSION 1.0	N	N		0	0	0	6	0	9	0	4	9
A1AXCNFC	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCNFC.m	15	992	2	5	;;VERSION 1.0	N	N		0	0	0	0	0	0	0	0	0
A1AXCNP1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCNP1.m	19	862	3	2	;;VERSION 1.0	N	N		0	0	0	1	1	1	3	1	1
A1AXCNP2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCNP2.m	58	3535	15	6	;;VERSION 1.0	N	N		0	0	0	1	1	1	2	1	22
A1AXCNRK	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCNRK.m	25	957	6	4	;;VERSION 1.0	N	N		0	0	0	0	0	0	0	1	12
A1AXCNSM	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCNSM.m	17	1011	4	2	;;VERSION 1.0	N	N		0	0	0	0	0	0	0	1	23
A1AXCNST	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCNST.m	62	2924	16	2	;;VERSION 1.0	N	N		0	0	0	0	1	0	1	2	35
A1AXCRRD	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCRRD.m	30	1558	4	4	;;VERSION 1.0	N	N		0	0	0	1	1	1	1	5	26
A1AXCRST	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCRST.m	12	565	2	2	;;VERSION 1.0	N	N		0	0	0	2	0	2	0	4	5
A1AXCTS	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCTS.m	34	1276	8	2	;;VERSION 1.0	N	N		0	0	0	4	1	4	1	3	16
A1AXCTS1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCTS1.m	23	943	4	2	;;VERSION 1.0	N	N		0	0	0	1	1	1	1	2	15
A1AXCTS2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXCTS2.m	53	2237	10	2	;;VERSION 1.0	N	N		0	0	0	1	1	1	1	2	13
A1AXED	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXED.m	54	2295	13	6	;;VERSION 1.0	N	N		0	0	0	2	0	3	0	2	9
A1AXEDAC	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXEDAC.m	48	1628	13	6	;;VERSION 1.0	N	N		0	0	0	2	0	3	0	2	5
A1AXEDAP	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXEDAP.m	48	1592	13	6	;;VERSION 1.0	N	N		0	0	0	2	0	3	0	2	5
A1AXEDIT	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXEDIT.m	62	3223	14	6	;;VERSION 1.0	N	N		0	0	0	4	0	6	0	2	8
A1AXEDQK	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXEDQK.m	40	1765	12	1	;;VERSION 1.0	N	N		0	0	0	3	0	7	0	2	9
A1AXEDRD	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXEDRD.m	45	2051	12	1	;;VERSION 1.0	N	N		0	0	0	3	0	6	0	2	9
A1AXFS	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXFS.m	41	1860	10	2	;;VERSION 1.0	N	N		0	0	0	4	1	6	1	3	27
A1AXFS1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXFS1.m	31	2096	4	3	;;VERSION 1.0	N	N		0	0	0	1	1	1	2	2	34
A1AXFS2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXFS2.m	56	2561	10	3	;;VERSION 1.0	N	N		0	0	0	2	1	2	1	2	13
A1AXFSS	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXFSS.m	41	1706	9	2	;;VERSION 1.0	N	N		0	0	0	5	0	6	0	3	26
A1AXFSS1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXFSS1.m	32	2125	4	3	;;VERSION 1.0	N	N		0	0	0	1	1	1	2	2	35
A1AXFSS2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXFSS2.m	54	2313	10	3	;;VERSION 1.0	N	N		0	0	0	2	1	2	1	2	11
A1AXGACO	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXGACO.m	63	3619	16	5	;;VERSION 1.0	N	N		0	0	0	3	0	8	0	1	18
A1AXGARD	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXGARD.m	63	3630	16	5	;;VERSION 1.0	N	N		0	0	0	3	0	8	0	1	18
A1AXHELP	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXHELP.m	8	463	3	1	;;VERSION 1.0	N	N		0	0	0	0	0	0	0	0	0
A1AXLREC	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXLREC.m	15	729	2	2	;;VERSION 1.0	N	N		0	0	0	0	0	0	0	1	7
A1AXPL	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXPL.m	29	1315	7	2	;;VERSION 1.0	N	N		0	0	0	4	0	5	0	3	17
A1AXPL1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXPL1.m	21	866	4	1	;;VERSION 1.0	N	N		0	0	0	1	1	1	1	2	16
A1AXPL2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXPL2.m	24	1281	5	4	;;VERSION 1.0	N	N		0	0	0	1	1	1	1	2	7
A1AXPOST	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXPOST.m	15	691	3	0		N	N		0	0	0	2	0	2	0	2	7
A1AXPQ	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXPQ.m	72	4288	17	0		N	N		0	0	0	3	0	10	0	3	24
A1AXPQ1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXPQ1.m	46	2157	14	0		N	N		0	0	0	2	1	4	4	2	6
A1AXRA	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXRA.m	17	473	5	2	;;VERSION 1.0	N	N		0	0	0	1	0	3	0	1	1
A1AXRAD	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXRAD.m	65	3155	17	0		N	N		0	0	0	2	0	4	0	3	18
A1AXRAND	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXRAND.m	6	165	1	2	;;VERSION 1.0	N	N		0	0	0	0	0	0	0	1	1
A1AXRAO	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXRAO.m	65	3155	17	0		N	N		0	0	0	2	0	4	0	3	18
A1AXREC1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXREC1.m	37	2547	20	2	;;VERSION 1.0	N	N		0	0	0	4	0	4	0	2	14
A1AXREC2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXREC2.m	35	2171	10	2	;;VERSION 1.0	N	N		0	0	0	0	2	0	2	1	4
A1AXREL	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXREL.m	21	980	4	2	;;VERSION 1.0	N	N		0	0	0	3	0	3	0	1	3
A1AXRL	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXRL.m	26	1121	7	3	;;VERSION 1.0	N	N		0	0	0	5	0	7	0	2	3
A1AXRL1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXRL1.m	24	1240	4	2	;;VERSION 1.0	N	N		0	0	0	1	1	1	1	2	18
A1AXRL2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXRL2.m	51	2211	10	2	;;VERSION 1.0	N	N		0	0	0	2	1	2	1	2	12
A1AXSCN	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXSCN.m	28	684	12	2	;;VERSION 1.0	N	N		0	0	0	0	0	0	0	1	4
A1AXSEC	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXSEC.m	11	466	1	2		N	N		0	0	0	1	0	3	0	1	2
A1AXSU	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXSU.m	17	488	5	2	;;VERSION 1.0	N	N		0	0	0	1	0	3	0	1	1
A1AXSUP	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXSUP.m	67	3007	17	0		N	N		0	0	0	3	0	3	0	3	14
A1AXTAR	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXTAR.m	45	2259	15	4	;;VERSION 1.0	N	N		0	0	0	6	0	9	0	3	6
A1AXTAR1	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXTAR1.m	48	2569	17	2	;;VERSION 1.0	N	N		0	0	0	2	1	3	4	1	19
A1AXTAR2	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXTAR2.m	48	2994	17	2	;;VERSION 1.0	N	N		0	0	0	2	0	3	0	2	26
A1AXTAR3	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXTAR3.m	62	3025	21	4	;;VERSION 1.0	N	N		0	0	0	7	0	12	0	3	8
A1AXTKRD	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXTKRD.m	34	1960	3	5	;;VERSION 1.0	N	N		0	0	0	1	0	1	0	5	35
A1AXTKST	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXTKST.m	37	2171	3	4	;;VERSION 1.0	N	N		0	0	0	1	0	1	0	5	38
A1AXUTL	Ext Rev Track	/opt/VistA-M/Packages/Ext Rev Track/Routines/A1AXUTL.m	32	1309	9	2	;;VERSION 1.0	N	N		0	0	0	2	19	2	28	1	2
A1B2ADM	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2ADM.m	20	1178	5	3	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	1	0	7	0	7	0	3	3
A1B2BGJ	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2BGJ.m	56	2417	8	16	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	2	0	3	1	5	1	5	21
A1B2CD	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2CD.m	87	4437	32	3		N	N		0	0	0	6	0	16	0	3	32
A1B2CO	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2CO.m	75	3414	17	0		N	N		0	0	0	0	1	0	1	7	18
A1B2COH	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2COH.m	28	1336	9	0		N	N		0	0	0	0	1	0	1	2	5
A1B2CP	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2CP.m	72	3631	30	3		N	N		0	0	0	7	0	17	0	3	14
A1B2CS	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2CS.m	72	3629	30	3		N	N		0	0	0	6	0	16	0	3	14
A1B2MAIN	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2MAIN.m	76	3338	12	18	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	5	1	14	1	3	13
A1B2MSP	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2MSP.m	38	1715	9	8	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	3	1	3	1	4	14
A1B2MUT	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2MUT.m	86	2927	18	19	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	3	0	7	1	12	2	4	8
A1B2MUT1	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2MUT1.m	27	1217	6	5	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	5	0	5	0	3	8
A1B2NTEG	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2NTEG.m	34	1082	27	1	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	1	0	2	0	1	2
A1B2OLC	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2OLC.m	49	1358	12	12	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	4	0	5	0	11	0	1	3
A1B2OSR	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2OSR.m	49	2483	8	32	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	1	0	4	0	6	0	2	2
A1B2OSR1	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2OSR1.m	80	3832	7	23	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	0	2	0	2	3	42
A1B2OSR2	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2OSR2.m	61	2705	20	10	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	2	2	4	14	2	15
A1B2OSR3	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2OSR3.m	36	1835	15	6	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	1	1	12	1	2	12
A1B2OSR4	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2OSR4.m	59	3321	10	33	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	9	0	12	0	3	4
A1B2PRE	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2PRE.m	25	796	6	7	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	1	0	1	0	1	4
A1B2PST	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2PST.m	75	3049	12	21	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	3	1	5	1	6	14
A1B2Q	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2Q.m	80	3871	13	14	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	1	0	6	0	8	0	4	14
A1B2Q1	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2Q1.m	29	1156	8	5	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	2	0	4	0	7	0	1	1
A1B2STAT	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2STAT.m	33	1803	6	5	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	1	0	3	1	4	1	3	9
A1B2SUP	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2SUP.m	62	2368	11	11	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	1	0	9	0	11	0	4	11
A1B2T1	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2T1.m	39	3643	9	1	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	3	2	9	3	4	30
A1B2T2	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2T2.m	46	3421	10	2	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	2	1	3	2	2	32
A1B2T3	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2T3.m	30	2590	6	1	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	2	0	5	0	2	15
A1B2T4	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2T4.m	22	1123	4	9	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	5	0	5	0	2	4
A1B2UTL	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2UTL.m	52	1569	9	23	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	2	13	2	27	3	5
A1B2XFR	ODS	/opt/VistA-M/Packages/ODS/Routines/A1B2XFR.m	50	1605	6	20	;;Version 1.55 (local for MAS v5 sites);;	N	N		0	0	0	1	84	1	216	4	17
A1B8NDF	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1B8NDF.m	11	424	3	3	;;VERSION 1	N	N		0	0	0	0	0	0	0	1	4
A1B8PL	Albany OIFO	/opt/VistA-M/Packages/Albany OIFO/Routines/A1B8PL.m	22	748	4	6	;;VERSION 1	N	N		0	0	0	0	0	0	0	1	5
A1BFCHK1	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFCHK1.m	62	3191	11	8	;;V1.0	N	N		0	0	0	4	4	6	4	4	31
A1BFDBWR	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFDBWR.m	23	762	6	2	;;V1.0	N	N		0	0	0	0	2	0	6	0	0
A1BFDEVU	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFDEVU.m	17	444	4	2	;;V1.0	N	N		0	0	0	0	3	0	3	0	0
A1BFEM9	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFEM9.m	52	1735	3	49	;;V1.0	N	N		0	0	0	0	0	0	0	0	0
A1BFEX0	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFEX0.m	17	276	5	1	;;V1.0	N	N		0	0	0	0	1	0	1	2	3
A1BFEX1	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFEX1.m	47	2181	7	2	;;V1.0	N	N		0	1	0	5	0	8	0	3	21
A1BFEX2	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFEX2.m	52	2009	11	2	;;V1.0	N	N		0	0	0	3	1	3	2	2	23
A1BFEX3	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFEX3.m	39	1364	7	1	;;V1.0	N	N		0	0	0	0	1	0	1	3	17
A1BFJOBR	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFJOBR.m	8	319	2	1	;;V1.0	N	N		0	1	0	2	0	3	0	1	4
A1BFLOG1	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFLOG1.m	125	3711	24	12	;;V1.0	N	N		0	0	0	11	1	17	1	4	11
A1BFLOG2	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFLOG2.m	65	2858	10	1	;;V1.0	N	N		0	0	0	6	3	12	3	2	5
A1BFLOG3	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFLOG3.m	42	2462	6	12	;;V1.0	N	N		0	0	0	0	2	0	4	1	14
A1BFMAI0	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFMAI0.m	83	4409	10	5	;;V1.0	N	N		0	0	0	4	0	8	0	2	10
A1BFMAI1	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFMAI1.m	84	4694	10	4	;;V1.0	N	N		0	0	0	2	1	4	1	1	34
A1BFMAI2	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFMAI2.m	32	1360	6	4	;;V1.0	N	N		0	0	0	1	1	3	2	3	10
A1BFMAI3	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFMAI3.m	8	388	3	5	;;V1.0	N	N		0	0	0	0	0	0	0	0	0
A1BFMSG1	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFMSG1.m	37	1549	6	2	;;V1.0	N	N		0	0	0	2	5	4	11	4	13
A1BFMSG2	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFMSG2.m	34	1193	8	3	;;V1.0	N	N		0	0	0	3	1	3	2	0	0
A1BFSRV0	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFSRV0.m	58	3318	11	5	;;VERSION 1.0	N	N		0	0	0	4	0	5	0	2	3
A1BFTRR1	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFTRR1.m	73	3963	9	6	;;V1.0	N	N		0	1	0	9	0	20	0	2	19
A1BFTRR2	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFTRR2.m	67	4885	6	15	;;V1.0	N	N		0	0	0	0	1	0	2	1	68
A1BFTRR3	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFTRR3.m	27	1723	4	3	;;V1.0	N	N		0	0	0	0	2	0	3	1	24
A1BFTRR6	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFTRR6.m	81	3491	9	1	;;V1.0	N	N		0	0	0	3	1	4	1	1	36
A1BFTRR7	A1BF Response Time	/opt/VistA-M/Packages/A1BF Response Time/Routines/A1BFTRR7.m	61	3400	5	8	;;V1.0	N	N		0	0	0	0	1	0	2	1	47
