caller_routine	caller_package	callee_tag	callee_routine	kind	ref_count
DGX76	Registration	SCAN	DGPTSCAN	do	1
DGX76	Registration	SET	DIED	do	1
DGX76	Registration	SET	DIQ	func	1
DGX76	Registration	UNIQFERR	DIE17	goto	1
DGX76	Registration	Z	DIE17	goto	1
DGX76	Registration	Z	DIE2	goto	1
DGX77	Registration		DIE17	goto	1
DGX77	Registration	AST	DIED	goto	1
DGX77	Registration	DRUG	DGPTSC01	do	1
DGX77	Registration	E	DIE0	do	1
DGX77	Registration	EZBLD	DIALOG	func	1
DGX77	Registration	F	DIE17	do	20
DGX77	Registration	FIREREC	DIE17	do	20
DGX77	Registration	LABEL	DIALOGZ	func	7
DGX77	Registration	M	DIE17	goto	1
DGX77	Registration	NOSCR	DIED	do	1
DGX77	Registration	OUT	DIE17	goto	20
DGX77	Registration	RW	DIR2	goto	1
DGX77	Registration	SET	DIED	do	1
DGX77	Registration	SET	DIQ	func	1
DGX77	Registration	UNIQFERR	DIE17	goto	1
DGX77	Registration	Z	DIE17	goto	1
DGX77	Registration	Z	DIE2	goto	1
DGX78	Registration	KPTFDD	DGPTDDCR	do	20
DGX78	Registration	SPTFDD	DGPTDDCR	do	20
DGX79	Registration	KPTFDD	DGPTDDCR	do	5
DGX79	Registration	NOTIFY	DGPTDD	do	2
DGX79	Registration	SPTFDD	DGPTDDCR	do	5
DGXTS	Registration		DIC	do	1
DGXTS	Registration		DIE17	goto	1
DGXTS	Registration		DIR	do	1
DGXTS	Registration	E	DIE0	do	2
DGXTS	Registration	M	DIE17	goto	1
DGXTS	Registration	N	DIE17	goto	1
DGXTS	Registration	RW	DIR2	goto	1
DGXTS	Registration	Z	DIE17	goto	1
DGXTS	Registration	Z	DIE2	goto	1
DGXTS1	Registration		DIC	do	1
DGXTS1	Registration		DIE17	goto	1
DGXTS1	Registration		DIR	do	1
DGXTS1	Registration	E	DIE0	do	3
DGXTS1	Registration	M	DIE17	goto	1
DGXTS1	Registration	N	DIE17	goto	2
DGXTS1	Registration	RW	DIR2	goto	1
DGXTS1	Registration	Z	DIE17	goto	1
DGXTS1	Registration	Z	DIE2	goto	1
DGXTS2	Registration		DIC	do	1
DGXTS2	Registration		DIE17	goto	1
DGXTS2	Registration		DIR	do	1
DGXTS2	Registration	E	DIE0	do	1
DGXTS2	Registration	F	DIE17	do	2
DGXTS2	Registration	M	DIE17	goto	1
DGXTS2	Registration	OUT	DIE17	goto	2
DGXTS2	Registration	RW	DIR2	goto	1
DGXTS2	Registration	Z	DIE17	goto	1
DGXTS2	Registration	Z	DIE2	goto	1
DGY1PST	Registration		%ZTLOAD	do	1
DGY1PST	Registration		DIE	do	1
DGY1PST	Registration		XMD	do	1
DGY1PST	Registration	HTE	XLFDT	func	2
DGY994PO	Registration	BMES	XPDUTL	do	8
DGY994PO	Registration	DEACT	DGPFXCRN	do	1
DGY994PO	Registration	FIND1	DIC	func	2
DGY994PO	Registration	GET1	DIQ	func	1
DGY994PO	Registration	INACT	DGPFDD	do	1
DGY994PO	Registration	IX	DIK	do	1
DGY994PO	Registration	MES	XPDUTL	do	14
DGY994PO	Registration	UPDATE	DIE	do	1
DGYACPT	CPT HCPCS Codes	CPT	ICPTCOD	func	2
DGYACPT	CPT HCPCS Codes	MODP	ICPTMOD	func	2
DGYBPT	Registration		DIC	do	1
DGYBPT	Registration		DIE	do	2
DGYCAPU	Registration		DIE	do	1
DGYCAPU	Registration	INP	VADPT	do	1
DGYCEN	Registration		XMD	do	1
DGYCEN	Registration	FIND	DGPTCO1	do	1
DGYCEN	Registration	HOME	%ZIS	do	1
DGYCLD	Registration	RESET	DGPMDDLD	do	1
DGYDL	Registration		DIK	do	1
DGYDL	Registration	FILE	DICN	do	1
DGYDL	Registration	IX1	DIK	do	1
DGYDONI1	Registration	DT	DGYDONI2	do	2
DGYDONI2	Registration	NOW	%DTC	do	1
DGYDONI3	Registration		DIC	do	3
DGYDONI3	Registration	%XY	%RCR	do	3
DGYDONI3	Registration	DOT	ORVOM	do	1
DGYDONI3	Registration	IX1	DIK	do	1
DGYDONIT	Registration		DGYDONI1	do	1
DGYDONIT	Registration		DGYDONI2	do	1
DGYDPT	Registration		DGYDL	do	1
DGYDPT	Registration		DGYDONIT	do	1
DGYDPT	Registration		DIC	do	1
DGYDPT	Registration		DIE	do	1
DGYEMAIL	Registration		%ZISC	do	1
DGYEMAIL	Registration	CVTDATE	DGYEUTL	func	4
DGYEMAIL	Registration	ENT1	XMD	do	1
DGYEMAIL	Registration	FMTE	XLFDT	func	1
DGYEMAIL	Registration	LJ	XLFSTR	func	10
DGYEMAIL	Registration	RJ	XLFSTR	func	3
DGYEMAIL	Registration	XMZ	XMA2	do	1
DGYEOP	Registration	FMTE	XLFDT	func	1
DGYEOP	Registration	MED	RTUTL3	do	1
DGYEOP	Registration	REVIEW	DGYEUTL1	func	1
DGYEPRN	Registration		DGYEMAIL	do	1
DGYEPRN	Registration		DIR	do	1
DGYEPRN	Registration	CVTDATE	DGYEUTL	func	4
DGYEPRN	Registration	GETREC	DGYEPRP	do	1
DGYEPRN	Registration	MED	RTUTL3	do	1
DGYEPRN	Registration	NOW	%DTC	do	1
DGYEPRN	Registration	PRINT	DGYEOP	do	1
DGYEPRN	Registration	PROV	DGYEUTL	func	1
DGYEPRN	Registration	QA	QIEQA	func	1
DGYEPRN	Registration	REVIEW	DGYEUTL1	func	1
DGYEPRP	Registration		%DT	do	1
DGYEPRP	Registration		%ZIS	do	1
DGYEPRP	Registration		%ZISC	do	1
DGYEPRP	Registration		%ZTLOAD	do	1
DGYEPRP	Registration		DIR	do	1
DGYEPRP	Registration	CHKTSK	DGYESCAN	func	1
DGYEPRP	Registration	EN	DGYEPRN	do	1
DGYEPRP	Registration	EN	DGYETBL	do	1
DGYEPRP	Registration	HOME	%ZIS	do	1
DGYEPRP	Registration	NOW	%DTC	do	2
DGYEPRP	Registration	SCAN401	DGYESCAN	do	1
DGYEPRP	Registration	SCAN501	DGYESCAN	do	1
DGYEPRP	Registration	WAIT	DICD	do	1
DGYEUTL	Registration		DGINPW	do	1
DGYEUTL	Registration	C	%DTC	do	4
DGYEUTL	Registration	DD	%DT	do	1
DGYFONI1	Registration	DT	DGYFONI2	do	2
DGYFONI2	Registration	NOW	%DTC	do	1
DGYFONI3	Registration		DIC	do	2
DGYFONI3	Registration	%XY	%RCR	do	3
DGYFONI3	Registration	IX1	DIK	do	1
DGYFONIT	Registration		DGYFONI1	do	1
DGYFONIT	Registration		DGYFONI2	do	1
DGYGPOST	Registration		DGYGPT	do	1
DGYGPOST	Registration	DT	DIQ	do	1
DGYGPOST	Registration	HOME	%ZIS	do	1
DGYGPOST	Registration	NOW	%DTC	do	1
DGYGPRE	Registration	DT	DIQ	do	1
DGYGPRE	Registration	NOW	%DTC	do	1
DGYGPT	Registration	ALL	DGMTU21	do	1
DGYGPT	Registration	DD	%DT	do	1
DGYGPT	Registration	NOW	%DTC	do	2
DGYKCEN	Registration		DIC	do	1
DGYKCEN	Registration		DIE	do	2
DGYKPP	Registration	DT	DIQ	do	1
DGYKPP	Registration	NOW	%DTC	do	1
DGYKPT	Registration	DT	DIQ	do	1
DGYKPT	Registration	HOME	%ZIS	do	1
DGYKPT	Registration	LINE	DGVPP	do	3
DGYKPT	Registration	NOW	%DTC	do	1
DGYKREL	Registration		DIC	do	1
DGYKREL	Registration		DIE	do	2
DGYLPOST	Registration		DIE	do	5
DGYLPOST	Registration	ENALL	DIK	do	1
DGYLPOST	Registration	FILE	DICN	do	3
DGYM78PT	Registration		DIK	do	1
DGYM78PT	Registration	BMES	XPDUTL	do	3
DGYM78PT	Registration	MES	XPDUTL	do	5
DGYMBSRX	Registration		DIR	do	1
DGYMBSRX	Registration	CLOSE	DGUTQ	do	1
DGYMBSRX	Registration	EN1	DGYMBSRX	do	1
DGYMBSRX	Registration	HTE	XLFDT	func	1
DGYMBSRX	Registration	ZIS	DGUTQ	do	1
DGYMF31	Registration		%ZIS	do	1
DGYMF31	Registration		%ZISC	do	1
DGYMF31	Registration		%ZTLOAD	do	1
DGYMF31	Registration		DIR	do	2
DGYMF31	Registration	DRIVE	DGYMF31A	do	1
DGYMF31A	Registration		DIK	do	1
DGYMF31A	Registration		DIR	do	1
DGYMF31A	Registration	EXIT	DGYMF31	do	1
DGYMF31A	Registration	FMTE	XLFDT	func	3
DGYMFIL2	Registration		DIR	do	1
DGYMFILE	Registration	CLOSE	DGUTQ	do	1
DGYMFILE	Registration	FIRST	VAUTOMA	do	1
DGYMFILE	Registration	LOAD	DGYMFIL2	do	1
DGYMFILE	Registration	PRINT	DGYMFIL2	do	1
DGYMFILE	Registration	ZIS	DGUTQ	do	1
DGYMODS	Registration		DIC	do	1
DGYMODS	Registration		DIE	do	2
DGYMODS	Registration		DIK	do	1
DGYMODS	Registration	VERSION	XPDUTL	func	1
DGYMPKG	Registration		DIK	do	1
DGYMTRT	Registration		DIC	do	1
DGYMTRT	Registration		DIE	do	2
DGYMTRT	Registration		DIK	do	1
DGYMTRT	Registration		DIR	do	2
DGYMTRT	Registration	EN	DGYMTRT1	do	1
DGYMTRT	Registration	FILE	DICN	do	2
DGYMTRT1	Registration		%ZIS	do	1
DGYMTRT1	Registration		%ZTLOAD	do	1
DGYNPRE	Registration		DIK	do	1
