routine_name	ref	location_list
XMA2R	XMXEDIT NETSIG	0
XMA2R	XMXREPLY $$REPLYTO1	0
XMA2R	XMXREPLY DOREPLY	0
XMA2R	XMXREPLY NETREPLY	0
XMA2R	XMXREPLY REPLYTO	0
XMA2R	XMXSEND ADDRNSND	0
XMA2R	XMXSEND CHEKBODY	0
XMA2R	XMXSEND CRE8XMZ	0
XMA2R	XMXUTIL1 $$ENCODEUP	0
XMA2R	XMXUTIL1 $$SCRUB	0
XMA3	%ZTLOAD $$S	0
XMA3	DIALOG $$EZBLD	0
XMA3	DIALOG BLD	0
XMA3	DIALOG MSG	0
XMA3	DICD WAIT	0
XMA3	DIK 	0
XMA3	DIR 	0
XMA3	XLFDT $$DOW	0
XMA3	XLFDT $$FMADD	0
XMA3	XLFDT $$FMTE	0
XMA3	XMA30 AUDIT	0
XMA3	XMA30 DONTPURG	0
XMA3	XMA30 USERSTAT	0
XMA3	XMA32 AUDTPURG	0
XMA3	XMA32A CHKAUDT	0
XMA3	XMA32A INITAUDT	0
XMA3	XMUT4 MAILBOX	0
XMA3	XMXUTIL KILLMSG	0
XMA30	DIALOG $$EZBLD	0
XMA30	DIALOG BLD	0
XMA30	DIALOG MSG	0
XMA30	DIR 	0
XMA30	XLFDT $$FMDIFF	0
XMA30	XLFDT $$FMTE	0
XMA30	XMXUTIL $$NAME	0
XMA30	XMXUTIL PAGE	0
XMA30	XMXUTIL WAIT	0
XMA30	XMXUTIL1 $$MMDT	0
XMA30	XUTMDEVQ EN	0
XMA32	%ZTLOAD 	0
XMA32	DIALOG $$EZBLD	0
XMA32	DIALOG BLD	0
XMA32	DIALOG MSG	0
XMA32	DIK 	0
XMA32	DIR 	0
XMA32	XLFDT $$FMADD	0
XMA32	XLFDT $$FMDIFF	0
XMA32	XLFDT $$FMTE	0
XMA32	XLFDT $$HADD	0
XMA32	XLFDT $$HDIFF	0
XMA32	XLFDT $$HTE	0
XMA32	XLFDT $$HTFM	0
XMA32	XM ZIS	0
XMA32	XMXAPI TASKBULL	0
XMA32	XUTMDEVQ EN	0
XMA32A	%ZTLOAD $$S	0
XMA32A	DIALOG $$EZBLD	0
XMA32A	DIALOG BLD	0
XMA32A	DIALOG MSG	0
XMA32A	DIE FILE	0
XMA32A	DIE UPDATE	0
XMA32A	DIK 	0
XMA32A	XLFDT $$FMTE	0
XMA32A	XLFDT $$NOW	0
XMA32A	XMXMSGS2 ZAPIT	0
XMA32A	XMXUTIL KILLMSG	0
XMA32A	XMXUTIL PAGE	0
XMA7	XMHIU DISPUSER	0
XMAD2	DIC $$FIND1	0
XMAD2	XMXAPIB CRE8BSKT	0
XMADGO	XMKPLQ ZTSK	0
XMAFTP	DICN FILE	0
XMAFTP	DIE 	0
XMAFTP	DIK 	0
XMAH	XMJMP1 HELPRESP	0
XMAH	XMVVITAE INITAPI	0
XMAH1	XMJERR SHOW	0
XMAH1	XMJMCODE $$KEYOK	0
XMAH1	XMJMR REPLY	0
XMAH1	XMVVITAE INITAPI	0
XMAH1	XMXSEC $$REPLY	0
XMAH1	XMXUTIL2 INMSG	0
XMAI2	DIALOG $$EZBLD	0
XMAI2	DIALOG BLD	0
XMAI2	DIALOG MSG	0
XMAI2	DIR 	0
XMAI2	XMXBULL TASKBULL	0
XMAI2	XMXUTIL $$BMSGCT	0
XMAI2	XMXUTIL $$TMSGCT	0
XMAI2	XUTMDEVQ EN	0
XMAPBLOB	DIR 	0
XMAPBLOB	MAGAPI ERASE	0
XMAPBLOB	MAGBAPI $$IMPORT	0
XMAPBLOB	MAGBAPI IMPORT	0
XMAPBLOB	MAGFILE 	0
XMAPBLOB	MAGOBJ 	0
XMAPHOST	%ZTER UNWIND	0
XMAPHOST	DIALOG $$EZBLD	0
XMAPHOST	DIALOG BLD	0
XMAPHOST	DIR 	0
XMAPHOST	XM ERROR	0
XMAPHOST	XMD CHKBSKT	0
XMAPHOST	XMD SETFROM	0
XMAPHOST	XMJMS SUBJ	0
XMAPHOST	XMJMT TOWHOM	0
XMAPHOST	XMKP FWD	0
XMAPHOST	XMKP SEND	0
XMAPHOST	XMKPL CHECK	0
XMAPHOST	XMVVITAE INITAPI	0
XMAPHOST	XMXADDR CHKADDR	0
XMAPHOST	XMXADDR CLEANUP	0
XMAPHOST	XMXADDR INIT	0
XMAPHOST	XMXPARM $$XMSUBJ	0
XMAPHOST	XMXSEND CRE8XMZ	0
XMAPHOST	XMXSEND MOVEPART	0
XMAPHOST	XMXUTIL1 $$CTRL	0
XMASEC	XMPSEC PSECURE	0
XMB	%RCR %XY	0
XMB	DILF $$CREF	0
XMB	XMD SETFROM	0
XMB	XMJMBULL BULLETIN	0
XMB	XMTDR $$OBE	0
XMB	XMTDR TASK	0
XMB	XMVVITAE INITAPI	0
XMB	XMXBULL SEND	0
XMB	XMXBULL TASKBULL	0
XMB	XMXPARM $$XMDATE	0
XMB	XUP DUZ	0
XMBBLOB	%RCR %XY	0
XMBBLOB	XMD 	0
XMBBLOB	XMR0BLOB $$API	0
XMBGRP	DICN FILE	0
XMBGRP	DIE UPDATE	0
XMBGRP	DIE WP	0
XMBGRP	DIK 	0
XMBGRP	XMD 	0
XMC	%ZIS 	0
XMC	%ZISC 	0
XMC	DIALOG $$EZBLD	0
XMC	DIC 	0
XMC	DICRW DT	0
XMC	DIK IXALL	0
XMC	XMVVITAE INIT	0
XMC1	%ZIS 	0
XMC1	%ZTER $$NEWERR	0
XMC1	DIALOG $$EZBLD	0
XMC1	DIC 	0
XMC1	DIE FILE	0
XMC1	DIR 	0
XMC1	XLFDT $$FMTE	0
XMC1	XLFSTR $$UP	0
XMC1	XMC1A LOOK	0
XMC1	XMC1B CLOSE	0
XMC1	XMC1B OPEN	0
XMC1	XMCU1 $$RTRAN	0
XMC1	XMCXT GET	0
XMC1	XML BUFLUSH	0
XMC1	XMS ENTER	0
XMC1	XMTDR STAT	0
XMC11	DIC 	0
XMC11	XMC1 ENT	0
XMC11	XMC1 INT	0
XMC11	XMTDR XMTSTAT	0
XMC1A	XMC1 DOTRAN	0
XMC1A	XMC1 ERTRAN	0
XMC1A	XMCU1 $$RTRAN	0
XMC1A	XMXUTIL1 $$TSTAMP	0
XMC1B	%ZIS 	0
XMC1B	%ZISC 	0
XMC1B	XMC1 DOTRAN	0
XMC1B	XMC1 ERTRAN	0
XMC1B	XMC1 FLUSH	0
XMC1B	XML GET	0
XMCB	%ZISC 	0
XMCB	%ZTER $$NEWERR	0
XMCB	DIALOG $$EZBLD	0
XMCB	DIALOG BLD	0
XMCB	DIALOG MSG	0
XMCB	DIE FILE	0
XMCB	DIE UPDATE	0
XMCB	DIK 	0
XMCB	XMC KL	0
XMCB	XMC KL1	0
XMCB	XMC1 DOTRAN	0
XMCB	XMCXT GET	0
XMCB	XMCXU ASKINST	0
XMCB	XML GET	0
XMCB	XML OPEN	0
XMCB	XMR ENT	0
XMCB	XMR RECEIVE	0
XMCB	XMS ENTER	0
XMCB	XMTDR XMTFINIS	0
XMCB	XMXUTIL PAGE	0
XMCD	%RCR %XY	0
XMCD	%ZIS 	0
XMCD	DIR 	0
XMCD	XMC KILL	0
XMCD	XMC1B D1	0
XMCD	XMCX PLAY	0
XMCD	XMJMCODE LOADCODE	0
XMCD	XMR TST	0
XMCDNT	%ZIS HOME	0
XMCDNT	%ZISTCP CALL	0
XMCDNT	%ZISTCP CLOSE	0
XMCDNT	DIR 	0
XMCE	DIC 	0
XMCE	DIE 	0
XMCE	XMCX QUEUE	0
XMCE	XMCXU ASKINST	0
XMCE	XMCXU ASKSCR	0
XMCE	XMCXU CHKTSK	0
XMCE	XMKPR KILLTSK	0
XMCE	XMXUTIL $$BMSGCT	0
XMCP	DIALOG $$EZBLD	0
XMCP	DIR 	0
XMCP	XMCX QUEUE	0
XMCP	XMKPR $$GETTSK	0
XMCP	XMKPR $$TSKEXIST	0
XMCP	XMXUTIL WAIT	0
XMCQ	DIALOG $$EZBLD	0
XMCQ	DIALOG BLD	0
XMCQ	DIR 	0
XMCQ	XLFDT $$HDIFF	0
XMCQ	XLFDT $$HTE	0
XMCQ	XMCQA HDR	0
XMCQ	XMCQA INIT	0
XMCQ	XMCQA PAGE	0
XMCQ	XMCQA RESEQ	0
XMCQ	XMCXU ASKINST	0
XMCQ	XMJML LIST	0
XMCQ	XMJMLR LIST	0
XMCQ	XMKPR $$TSKEXIST	0
XMCQ	XMVVITAE CHECK	0
XMCQ	XMVVITAE OTHER	0
XMCQ	XMVVITAE SELF	0
XMCQ	XMXUTIL $$BMSGCT	0
XMCQ	XMXUTIL1 $$MELD	0
XMCQ	XUTMDEVQ EN	0
XMCQA	DIALOG $$EZBLD	0
XMCQA	DIALOG BLD	0
XMCQA	DIR 	0
XMCQA	XLFDT $$HDIFF	0
XMCQA	XLFDT $$NOW	0
XMCQA	XMXBSKT RSEQ	0
XMCQA	XMXUTIL $$BMSGCT	0
XMCQA	XMXUTIL PAGE	0
XMCQA	XMXUTIL1 $$MELD	0
XMCQA	XMXUTIL1 $$MMDT	0
XMCQA	XUTMDEVQ EN	0
XMCQH	DIALOG $$EZBLD	0
XMCQH	DIALOG BLD	0
XMCQH	DIR 	0
XMCQH	XLFDT $$FMTE	0
XMCQH	XLFDT $$SCH	0
XMCQH	XMCQA HDR	0
XMCQH	XMCQA INIT	0
XMCQH	XMCQA PAGE	0
XMCQH	XMXUTIL $$BMSGCT	0
XMCQH	XMXUTIL1 $$MELD	0
XMCQH	XUTMDEVQ EN	0
XMCSIZE	XMPC 	0
XMCTLK	%DTC NOW	0
XMCTLK	%ZIS 	0
XMCTLK	%ZIS HOME	0
XMCTLK	%ZISC 	0
XMCTLK	%ZTER $$NEWERR	0
XMCTLK	DIR 	0
XMCTLK	XLFDT $$HTE	0
XMCTLK	XM CHK	0
XMCTLK	XMA2 GET	0
XMCTLK	XMC KILL	0
XMCTLK	XMC1 ENT	0
XMCTLK	XMCXU ASK	0
XMCTLK	XMD ENT1	0
XMCTLK	XMVVITAE INIT	0
XMCTLK	XMXUTIL KILLMSG	0
XMCTLK	XMXUTIL1 $$TSTAMP	0
XMCTLK	XQH EN	0
XMCTLK	XTKERMIT KERM	0
XMCTLK	XUS H	0
XMCTRAP	%ZOSV $$EC	0
XMCTRAP	%ZTER 	0
XMCTRAP	%ZTER $$SCREEN	0
XMCTRAP	%ZTER UNWIND	0
XMCTRAP	XMTDR ERRTRAP	0
XMCX	DIALOG $$EZBLD	0
XMCX	DIALOG BLD	0
XMCX	DIALOG MSG	0
XMCX	DIR 	0
XMCX	XLFSTR $$UP	0
XMCX	XMC KL	0
XMCX	XMC1 ENT	0
XMCX	XMCQA RESEQ	0
XMCX	XMCXU ASKINST	0
XMCX	XMCXU ASKSCR	0
XMCX	XMCXU CHKTSK	0
XMCX	XMKPR $$TSKEXIST	0
XMCX	XMKPR QUEUE	0
XMCX	XMKPR1 $$USEDNS	0
XMCX	XMKPR1 NEXTIP	0
XMCX	XMTDR CHKSETIP	0
XMCX	XMXUTIL $$BMSGCT	0
XMCX	XMXUTIL WAIT	0
XMCXT	DIALOG $$EZBLD	0
XMCXT	DIALOG BLD	0
XMCXT	DIALOG MSG	0
XMCXT	DIR 	0
XMCXT	XMXUTIL PAGE	0
XMCXU	DIALOG $$EZBLD	0
XMCXU	DIALOG BLD	0
XMCXU	DIALOG MSG	0
XMCXU	DIC 	0
XMCXU	DIC1 MIX	0
XMCXU	DIR 	0
XMCXU	XLFDT $$HTE	0
XMCXU	XMKPR $$TSKEXIST	0
XMCXU	XMKPR KILLTSK	0
XMCXU	XMKPR1 INITSCR	0
XMCXU	XMKPR1 SCRIPT	0
XMD	DIALOG $$EZBLD	0
XMD	DILF $$CREF	0
XMD	XM EN	0
XMD	XMA2 XMZ	0
XMD	XMBBLOB $$MULTI	0
XMD	XMJMS SEND	0
XMD	XMJMT TOWHOM	0
XMD	XMKP FWD	0
XMD	XMKPL CHECK	0
XMD	XMP NEW	0
XMD	XMPH XMROU	0
XMD	XMPSEC PSECURE	0
XMD	XMVVITAE INITAPI	0
XMD	XMXADDR $$GOTADDR	0
XMD	XMXADDR CHKADDR	0
XMD	XMXADDR CLEANUP	0
XMD	XMXADDR INIT	0
XMD	XMXADDR INITLATR	0
XMD	XMXPARM $$XMFROM	0
XMD	XMXPARM SENDMSG	0
XMD	XMXPARM1 CHKUSER	0
XMD	XMXSEND BLDNSND	0
XMD	XMXSEND CHEKBODY	0
XMD	XMXSEND CRE8XMZ	0
XMD	XMXSEND MOVEBODY	0
XMD	XMXSEND SENDMSG	0
XMD	XMXUTIL KILLMSG	0
XMD	XMXUTIL1 $$ENCODEUP	0
XMD	XUP DUZ	0
XMDB1P0	DICN FILE	0
XMDB1P0	XPDUTL BMES	0
XMDB1P0	XPDUTL MES	0
XMDIR1	%ZIS 	0
XMDIR1	%ZISC 	0
XMDIR1	%ZTER $$NEWERR	0
XMDIR1	%ZTLOAD 	0
XMDIR1	DIC 	0
XMDIR1	DICRW DT	0
XMDIR1	DIK 	0
XMDIR1	XLFDT $$HADD	0
XMDIR1	XMD 	0
XMDIR1	XMDIR1A 	0
XMDIR1	XMDIR1B 	0
XMDIR1A	%ZISC 	0
XMDIR1A	%ZTER $$NEWERR	0
XMDIR1A	DIK IX	0
XMDIR1A	XLFDT $$HTE	0
XMDIR1A	XMDIR1 ER	0
XMDIR1B	%ZISC 	0
XMDIR1B	%ZTER $$NEWERR	0
XMDIR1B	DIC 	0
XMDIR1B	DIE 	0
XMDIR1B	XMDIR1 ER	0
XMDIR1B	XMDIR1 Q	0
XMDIR1B	XMDIR1A END	0
XMDIR1B	XMDIR1A FILE	0
XMDIRQST	%ZTLOAD 	0
XMDIRQST	DIC 	0
XMDIRQST	DIC IX	0
XMDIRQST	DIE 	0
XMDIRQST	DIR 	0
XMDIRQST	XMXSEND SENDMSG	0
XMDIRRCV	DIK 	0
XMDIRRCV	XMD 	0
XMDIRRCV	XMDIR1A FILE	0
XMDIRRCV	XMXMSGS1 ZAPSERV	0
XMDIRSND	XLFNAME $$HLNAME	0
XMDIRSND	XMXADDR3 $$REMADDR	0
XMDIRSND	XMXMSGS1 ZAPSERV	0
XMDIRSND	XMXSEND BODYLINE	0
XMDIRSND	XMXSEND ENDMSG	0
XMDIRSND	XMXSEND SENDMSG	0
XMDIRSND	XMXSEND STARTMSG	0
XMDIRSND	XMXUTIL $$NAME	0
XMFAX	AKFAX0 NE	0
XMFAX	AKFAX0 QUE	0
XMFAX	DIALOG $$EZBLD	0
XMFAX	DIE FILE	0
XMFAX	DIE UPDATE	0
XMFAX	DIE WP	0
XMFAX	XLFDT $$FMTE	0
XMFAX	XLFDT $$NOW	0
XMFAX	XMXUTIL $$NAME	0
XMFAX	XMXUTIL1 $$MMDT	0
XMGAPI0	XMCU1 $$DECODEUP	0
XMGAPI0	XMCU1 $$ENCODEUP	0
XMGAPI1	XMS3 REC	0
XMGAPI2	XMRENT $$NET	0
XMGAPI2	XMXUTIL1 $$CONVERT	0
XMGAPI3	DIE 	0
XMGAPI3	XLFDT $$FMADD	0
XMGAPI3	XMKP SEND	0
XMGAPI3	XMXADDR CHKADDR	0
XMGAPI3	XMXADDR CLEANUP	0
XMGAPI3	XMXADDR INIT	0
XMGAPI3	XMXMSGS1 ZAPSERV	0
XMGAPI3	XMXSEND SENDMSG	0
XMGAPI4	DIALOG $$EZBLD	0
XMGAPI4	XM ZIS	0
XMGAPI4	XMJMLN LISTALL	0
XMGAPI4	XMVVITAE INIT	0
XMGAPI4	XMXADDR CLEANUP	0
XMGAPI4	XMXUTIL $$NAME	0
XMGAPI4	XMXUTIL $$NEWS	0
XMGAPI4	XMXUTIL $$TNMSGCT	0
XMGAPI4	XMXUTIL1 $$MMDT	0
XMGAPI4	XQALERT DELETEA	0
XMHIG	DIALOG $$EZBLD	0
XMHIG	DIC 	0
XMHIG	DIK 	0
XMHIG	DIQ EN	0
XMHIG	XMVVITAE CHECK	0
XMHIG	XMXUTIL $$NAME	0
XMHIG	XMXUTIL PAGE	0
XMHIU	DIALOG $$EZBLD	0
XMHIU	DIC1 MIX	0
XMHIU	XMVVITAE CHECK	0
XMHIU	XMXUTIL $$NAME	0
XMHIU	XMXUTIL PAGE	0
XMJBL	DIALOG $$EZBLD	0
XMJBL	DIC 	0
XMJBL	DIR 	0
XMJBL	XLFDT $$NOW	0
XMJBL	XLFSTR $$REPEAT	0
XMJBL	XMJBU SELBSKT	0
XMJBL	XMVVITAE CHECK	0
XMJBL	XMXMSGS2 ZAPIT	0
XMJBL	XMXUTIL PAGE	0
XMJBL	XMXUTIL WAIT	0
XMJBL	XMXUTIL1 $$MMDT	0
XMJBL	XMXUTIL2 $$DATE	0
XMJBL	XMXUTIL2 $$SUBJ	0
XMJBL	XUTMDEVQ EN	0
XMJBM	DIALOG $$EZBLD	0
XMJBM	DIALOG BLD	0
XMJBM	DIALOG MSG	0
XMJBM	XLFSTR $$UP	0
XMJBM	XMJBM1 ASKBSKT	0
XMJBM	XMJBM1 INIT	0
XMJBM	XMJBM1 NOMSGS	0
XMJBM	XMJBU NAMEBSKT	0
XMJBM	XMJDIR $$COMMAND	0
XMJBM	XMJDIR HELPCMD	0
XMJBM	XMJDIR SHOWERR	0
XMJBM	XMJERR SHOW	0
XMJBM	XMJMF FINDBSKT	0
XMJBM	XMJMFA FIND	0
XMJBM	XMJMFB FIND1	0
XMJBM	XMJML LIST	0
XMJBM	XMJML LISTNEW	0
XMJBM	XMJMLN LISTONE	0
XMJBM	XMJMLR AGAIN	0
XMJBM	XMJMLR LIST	0
XMJBM	XMJMLR1 FWD	0
XMJBM	XMJMOI READMSG	0
XMJBM	XMJMOR DELETE	0
XMJBM	XMJMOR FILTER	0
XMJBM	XMJMOR FORWARD	0
XMJBM	XMJMOR LATER	0
XMJBM	XMJMOR NEWTOGL	0
XMJBM	XMJMOR PRINT	0
XMJBM	XMJMOR SAVE	0
XMJBM	XMJMOR TERM	0
XMJBM	XMJMOR VAPOR	0
XMJBM	XMJMOR XMTPRI	0
XMJBM	XMJMP DISPMSG	0
XMJBM	XMUT4A ADDITC	0
XMJBM	XMUT4A ADDITM	0
XMJBM	XMXBSKT RSEQBSKT	0
XMJBM	XMXMSGS2 PUTMSG	0
XMJBM	XMXMSGS2 ZAPIT	0
XMJBM	XMXSEC $$ACCESS	0
XMJBM	XMXSEC $$SURRACC	0
XMJBM	XMXSEC $$SURRCONF	0
XMJBM	XMXSEC1 OPTGRP	0
XMJBM	XMXSEC1 SET	0
XMJBM	XMXUTIL $$NAME	0
XMJBM	XMXUTIL WAIT	0
XMJBM	XMXUTIL2 $$SUBJ	0
XMJBM	XQH EN	0
XMJBM1	DIALOG $$EZBLD	0
XMJBM1	DIALOG BLD	0
XMJBM1	DIALOG MSG	0
XMJBM1	DIR 	0
XMJBM1	XMJBN ASKBSKT	0
XMJBM1	XMJDIR XMDIR	0
XMJBM1	XMJERR SHOW	0
XMJBM1	XMVVITAE CHECK	0
XMJBM1	XMXBSKT DELBSKT	0
XMJBM1	XMXSEC $$RPRIV	0
XMJBM1	XMXSEC1 SET	0
XMJBN	DIALOG $$EZBLD	0
XMJBN	DICQ DQ	0
XMJBN	XMJBN1 INIT	0
XMJBN	XMJBN1 NEWAGAIN	0
XMJBN	XMJBN1 NXTBSKT	0
XMJBN	XMJBU SELBSKT	0
XMJBN	XMJDIR XMDIR	0
XMJBN	XMJERR ZSHOW	0
XMJBN	XMJMLN LISTALL	0
XMJBN	XMJMOI READMSG	0
XMJBN	XMJMP DISPMSG	0
XMJBN	XMJMP PRTMULT	0
XMJBN	XMUT4A ADDITN	0
XMJBN	XMXMSGS2 ZAPIT	0
XMJBN	XMXSEC $$SURRACC	0
XMJBN	XMXSEC $$SURRCONF	0
XMJBN	XMXSEC1 SET	0
XMJBN	XMXUTIL $$BNMSGCT	0
XMJBN	XMXUTIL $$BSKTNAME	0
XMJBN	XMXUTIL NONEW	0
XMJBN	XMXUTIL WAIT	0
XMJBN	XUTMDEVQ EN	0
XMJBN1	DIALOG $$EZBLD	0
XMJBN1	XLFDT $$FMADD	0
XMJBN1	XMJERR SHOW	0
XMJBN1	XMVVITAE CHECK	0
XMJBN1	XMXSEC $$RPRIV	0
XMJBN1	XMXUTIL $$TNMSGCT	0
XMJBN1	XMXUTIL MAKENEW	0
XMJBN1	XMXUTIL NONEW	0
XMJBU	DIALOG $$EZBLD	0
XMJBU	DIC 	0
XMJBU	DIC $$FIND1	0
XMJBU	DIE FILE	0
XMJBU	DIR 	0
XMJBU	XMXUTIL $$BMSGCT	0
XMJDIR	DIALOG $$EZBLD	0
XMJDIR	DIALOG BLD	0
XMJDIR	DIALOG MSG	0
XMJDIR	DIR 	0
XMJDIR	XLFSTR $$UP	0
XMJDIR	XQH EN	0
XMJERR	XMJMP2 NOGOID	0
XMJMA	DIALOG $$EZBLD	0
XMJMA	DIALOG BLD	0
XMJMA	DIALOG MSG	0
XMJMA	XMJERR SHOW	0
XMJMA	XMJMR REPLYTO	0
XMJMA	XMJMS BODY	0
XMJMA	XMJMS EDITOFF	0
XMJMA	XMJMS EDITON	0
XMJMA	XMJMS HALT	0
XMJMA	XMJMS INIT	0
XMJMA	XMJMS SUBJ	0
XMJMA	XMJMSO SENDMSG	0
XMJMA	XMJMT TOWHOM	0
XMJMA	XMXADDR ADDR	0
XMJMA	XMXADDR CLEANUP	0
XMJMA	XMXADDR INIT	0
XMJMA	XMXANSER COPY	0
XMJMA	XMXEDIT NETSIG	0
XMJMA	XMXSEC1 $$COPYAMT	0
XMJMA	XMXSEND CRE8XMZ	0
XMJMA	XMXUTIL $$NAME	0
XMJMA	XMXUTIL KILLMSG	0
XMJMBULL	DIALOG $$EZBLD	0
XMJMBULL	DIC 	0
XMJMBULL	DIR 	0
XMJMBULL	XMKPO BULLETIN	0
XMJMC	DIALOG $$EZBLD	0
XMJMC	DIALOG BLD	0
XMJMC	DIALOG MSG	0
XMJMC	DIR 	0
XMJMC	XLFDT $$NOW	0
XMJMC	XMJERR SHOW	0
XMJMC	XMJMP WHICH	0
XMJMC	XMJMS EDITOFF	0
XMJMC	XMJMS EDITON	0
XMJMC	XMJMS HALT	0
XMJMC	XMJMS INIT	0
XMJMC	XMJMS SUBJ	0
XMJMC	XMJMSO ET	0
XMJMC	XMJMSO SENDMSG	0
XMJMC	XMJMT TOWHOM	0
XMJMC	XMXADDR ADDR	0
XMJMC	XMXADDR INIT	0
XMJMC	XMXSEC1 $$COPYAMT	0
XMJMC	XMXSEC1 $$COPYRECP	0
XMJMC	XMXSEND CRE8XMZ	0
XMJMC	XMXUTIL $$NAME	0
XMJMC	XMXUTIL KILLMSG	0
XMJMC	XMXUTIL1 $$MMDT	0
XMJMCODE	DIALOG $$EZBLD	0
XMJMCODE	DIALOG BLD	0
XMJMCODE	DIALOG MSG	0
XMJMCODE	DIR 	0
XMJMCODE	XLFSTR $$UP	0
XMJMCODE	XMJMP2 NOGOID	0
XMJMD	DIALOG $$EZBLD	0
XMJMD	DIC IX	0
XMJMD	DIE 	0
XMJMD	DIE UPDATE	0
XMJMD	DIK 	0
XMJMD	DIR 	0
XMJMD	XLFDT $$FMTE	0
XMJMD	XLFDT $$NOW	0
XMJMD	XLFSTR $$LJ	0
XMJMD	XLFSTR $$REPEAT	0
XMJMD	XLFSTR $$RJ	0
XMJMD	XMJMQ1 LATER	0
XMJMD	XMVVITAE CHECK	0
XMJMD	XMXUTIL PAGE	0
XMJMD	XMXUTIL WAIT	0
XMJMD	XMXUTIL2 $$SUBJ	0
XMJMD	XUTMDEVQ EN	0
XMJMF	DIALOG $$EZBLD	0
XMJMF	DIALOG BLD	0
XMJMF	DIALOG MSG	0
XMJMF	DIR 	0
XMJMF	XM ERROR	0
XMJMF	XMJDIR XMDIR	0
XMJMF	XMJMF1 FIND	0
XMJMF	XMJMFA FIND	0
XMJMF	XMVVITAE CHECK	0
XMJMF	XMVVITAE INITAPI	0
XMJMF	XMXSEC1 SET	0
XMJMF	XMXUTIL WAIT	0
XMJMF1	DIALOG $$EZBLD	0
XMJMF1	XLFDT $$FMADD	0
XMJMF1	XMJDIR XMDIR	0
XMJMF1	XMJERR SHOW	0
XMJMF1	XMJMF2 @(	0
XMJMF1	XMXSEC1 $$SSPRIV	0
XMJMF1	XMXSEC1 SET	0
XMJMF1	XMXUTIL $$BSKTNAME	0
XMJMF1	XMXUTIL WAIT	0
XMJMF1	XMXUTIL1 $$MMDT	0
XMJMF2	DIALOG $$EZBLD	0
XMJMF2	DIALOG BLD	0
XMJMF2	DIALOG MSG	0
XMJMF2	DIC 	0
XMJMF2	DIR 	0
XMJMF2	XLFSTR $$UP	0
XMJMF2	XMJBU SELBSKT	0
XMJMF2	XMJMFB FIND1	0
XMJMF2	XMJMFB FINDALL	0
XMJMF2	XMJMFC FIND	0
XMJMF2	XMXADDR ADDR	0
XMJMF2	XMXUTIL $$NAME	0
XMJMF2	XMXUTIL WAIT	0
XMJMF2	XMXUTIL1 $$MMDT	0
XMJMFA	DIALOG $$EZBLD	0
XMJMFA	DIC LIST	0
XMJMFA	XMJBM READMSG	0
XMJMFA	XMJERR SHOW	0
XMJMFA	XMJML HEADER	0
XMJMFA	XMJML INIT	0
XMJMFA	XMJML LISTMSG	0
XMJMFA	XMJMLN CHOOSE	0
XMJMFA	XMJMLR1 SETOPT	0
XMJMFA	XMUT4A ADDITM	0
XMJMFA	XMXSEC $$ACCESS	0
XMJMFA	XMXUTIL WAIT	0
XMJMFB	DIALOG $$EZBLD	0
XMJMFB	XLFMTH $$MIN	0
XMJMFB	XLFSTR $$UP	0
XMJMFB	XMJBM READMSG	0
