routine_name	package	source_path	line_count	byte_size	first_line_comment	version_line	tag_count	comment_line_count	is_percent_routine
IBDEI14W	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI14W.m	146	3873	IBDEI14W ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI14X	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI14X.m	146	3873	IBDEI14X ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI14Y	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI14Y.m	144	3865	IBDEI14Y ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI14Z	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI14Z.m	146	3855	IBDEI14Z ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI150	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI150.m	144	3883	IBDEI150 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI151	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI151.m	146	3902	IBDEI151 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI152	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI152.m	142	3861	IBDEI152 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI153	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI153.m	144	3908	IBDEI153 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI154	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI154.m	140	3876	IBDEI154 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI155	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI155.m	138	3889	IBDEI155 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	135	N
IBDEI156	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI156.m	132	3873	IBDEI156 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI157	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI157.m	128	3890	IBDEI157 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	125	N
IBDEI158	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI158.m	142	3907	IBDEI158 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI159	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI159.m	140	3909	IBDEI159 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI15A	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15A.m	132	3868	IBDEI15A ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI15B	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15B.m	140	3872	IBDEI15B ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI15C	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15C.m	142	3861	IBDEI15C ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15D	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15D.m	142	3878	IBDEI15D ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15E	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15E.m	142	3849	IBDEI15E ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15F	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15F.m	142	3873	IBDEI15F ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15G	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15G.m	142	3859	IBDEI15G ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15H	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15H.m	140	3864	IBDEI15H ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI15I	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15I.m	142	3869	IBDEI15I ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15J	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15J.m	144	3868	IBDEI15J ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI15K	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15K.m	148	3885	IBDEI15K ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	145	N
IBDEI15L	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15L.m	148	3905	IBDEI15L ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	145	N
IBDEI15M	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15M.m	146	3890	IBDEI15M ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI15N	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15N.m	144	3865	IBDEI15N ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI15O	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15O.m	138	3846	IBDEI15O ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	135	N
IBDEI15P	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15P.m	140	3850	IBDEI15P ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI15Q	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15Q.m	142	3869	IBDEI15Q ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15R	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15R.m	138	3847	IBDEI15R ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	135	N
IBDEI15S	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15S.m	132	3874	IBDEI15S ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI15T	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15T.m	140	3902	IBDEI15T ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI15U	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15U.m	144	3890	IBDEI15U ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI15V	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15V.m	140	3849	IBDEI15V ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI15W	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15W.m	144	3897	IBDEI15W ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI15X	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15X.m	142	3868	IBDEI15X ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15Y	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15Y.m	142	3859	IBDEI15Y ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI15Z	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI15Z.m	140	3869	IBDEI15Z ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI160	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI160.m	142	3851	IBDEI160 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI161	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI161.m	144	3890	IBDEI161 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI162	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI162.m	148	3895	IBDEI162 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	145	N
IBDEI163	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI163.m	146	3858	IBDEI163 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI164	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI164.m	146	3871	IBDEI164 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI165	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI165.m	144	3872	IBDEI165 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI166	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI166.m	140	3870	IBDEI166 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI167	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI167.m	138	3890	IBDEI167 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	135	N
IBDEI168	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI168.m	132	3896	IBDEI168 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI169	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI169.m	130	3891	IBDEI169 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	127	N
IBDEI16A	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16A.m	134	3879	IBDEI16A ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	131	N
IBDEI16B	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16B.m	142	3901	IBDEI16B ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI16C	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16C.m	146	3884	IBDEI16C ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI16D	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16D.m	146	3907	IBDEI16D ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI16E	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16E.m	144	3882	IBDEI16E ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI16F	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16F.m	144	3867	IBDEI16F ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI16G	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16G.m	144	3854	IBDEI16G ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI16H	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16H.m	144	3858	IBDEI16H ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI16I	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16I.m	144	3868	IBDEI16I ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI16J	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16J.m	144	3874	IBDEI16J ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI16K	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16K.m	146	3889	IBDEI16K ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI16L	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16L.m	144	3900	IBDEI16L ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI16M	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16M.m	140	3868	IBDEI16M ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI16N	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16N.m	142	3850	IBDEI16N ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI16O	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16O.m	146	3873	IBDEI16O ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	143	N
IBDEI16P	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16P.m	142	3849	IBDEI16P ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI16Q	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16Q.m	138	3859	IBDEI16Q ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	135	N
IBDEI16R	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16R.m	134	3877	IBDEI16R ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	131	N
IBDEI16S	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16S.m	134	3892	IBDEI16S ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	131	N
IBDEI16T	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16T.m	134	3867	IBDEI16T ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	131	N
IBDEI16U	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16U.m	132	3844	IBDEI16U ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI16V	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16V.m	130	3849	IBDEI16V ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	127	N
IBDEI16W	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16W.m	132	3845	IBDEI16W ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI16X	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16X.m	142	3861	IBDEI16X ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI16Y	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16Y.m	142	3866	IBDEI16Y ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI16Z	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI16Z.m	144	3882	IBDEI16Z ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	141	N
IBDEI170	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI170.m	142	3891	IBDEI170 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI171	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI171.m	142	3889	IBDEI171 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	139	N
IBDEI172	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI172.m	140	3866	IBDEI172 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	137	N
IBDEI173	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI173.m	134	3895	IBDEI173 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	131	N
IBDEI174	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI174.m	132	3876	IBDEI174 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI175	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI175.m	128	3859	IBDEI175 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	125	N
IBDEI176	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI176.m	132	3858	IBDEI176 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI177	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI177.m	128	3846	IBDEI177 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	125	N
IBDEI178	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI178.m	130	3869	IBDEI178 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	127	N
IBDEI179	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI179.m	132	3843	IBDEI179 ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI17A	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17A.m	132	3888	IBDEI17A ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI17B	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17B.m	134	3920	IBDEI17B ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	131	N
IBDEI17C	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17C.m	128	3880	IBDEI17C ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	125	N
IBDEI17D	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17D.m	128	3860	IBDEI17D ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	125	N
IBDEI17E	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17E.m	128	3874	IBDEI17E ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	125	N
IBDEI17F	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17F.m	132	3887	IBDEI17F ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	129	N
IBDEI17G	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17G.m	128	3855	IBDEI17G ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	125	N
IBDEI17H	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17H.m	126	3848	IBDEI17H ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	123	N
IBDEI17I	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17I.m	130	3865	IBDEI17I ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	127	N
IBDEI17J	Automated Information Collection System	/opt/VistA-M/Packages/Automated Information Collection System/Routines/IBDEI17J.m	130	3870	IBDEI17J ; ; 06-AUG-2015	;;3.0;IB ENCOUNTER FORM IMP/EXP;;JUN 29, 2015	2	127	N
