entity_id	entity_type	canonical_name	mention_count	vista_tsv	vista_key_column	vista_key_value	join_method	join_confidence
option:PSS DRUG DOSING LOOKUP	option	PSS DRUG DOSING LOOKUP	1	code-model/options.tsv	name	PSS DRUG DOSING LOOKUP	exact-name-ci	high
option:PX COMPACT ACT EOC DISPLAY	option	PX COMPACT ACT EOC DISPLAY	1	code-model/options.tsv	name	PX COMPACT ACT EOC DISPLAY	exact-name-ci	high
option:PX HF MEASUREMENT REPAIR	option	PX HF MEASUREMENT REPAIR	2	code-model/options.tsv	name	PX HF MEASUREMENT REPAIR	exact-name-ci	high
option:PXQ USER REVIEW	option	PXQ USER REVIEW	1	code-model/options.tsv	name	PXQ USER REVIEW	exact-name-ci	high
option:PXRM INDEX BUILD	option	PXRM INDEX BUILD	1	code-model/options.tsv	name	PXRM INDEX BUILD	exact-name-ci	high
option:PXRM INDEX MANAGEMENT	option	PXRM INDEX MANAGEMENT	4	code-model/options.tsv	name	PXRM INDEX MANAGEMENT	exact-name-ci	high
option:QAM TASKED AUTO ENROLL RUN	option	QAM TASKED AUTO ENROLL RUN	1	code-model/options.tsv	name	QAM TASKED AUTO ENROLL RUN	exact-name-ci	high
option:SDECRPC	option	SDECRPC	1	code-model/options.tsv	name	SDECRPC	exact-name-ci	high
option:TIU DEFINE CONSULTS	option	TIU DEFINE CONSULTS	1	code-model/options.tsv	name	TIU DEFINE CONSULTS	exact-name-ci	high
option:TIU MISMATCHED ID NOTES	option	TIU MISMATCHED ID NOTES	1	code-model/options.tsv	name	TIU MISMATCHED ID NOTES	exact-name-ci	high
option:TIU TEXT EVENT EDIT	option	TIU TEXT EVENT EDIT	4	code-model/options.tsv	name	TIU TEXT EVENT EDIT	exact-name-ci	high
option:WII ADT SERVER	option	WII ADT SERVER	1	code-model/options.tsv	name	WII ADT SERVER	exact-name-ci	high
option:WII REVIEW ADT EVENTS	option	WII REVIEW ADT EVENTS	1	code-model/options.tsv	name	WII REVIEW ADT EVENTS	exact-name-ci	high
option:XMCLEAN	option	XMCLEAN	2	code-model/options.tsv	name	XMCLEAN	exact-name-ci	high
option:XMHELPUSER	option	XMHELPUSER	1	code-model/options.tsv	name	XMHELPUSER	exact-name-ci	high
option:XMPURGE	option	XMPURGE	3	code-model/options.tsv	name	XMPURGE	exact-name-ci	high
option:XMQACTIVE	option	XMQACTIVE	1	code-model/options.tsv	name	XMQACTIVE	exact-name-ci	high
option:XOBV VISTALINK TESTER	option	XOBV VISTALINK TESTER	1	code-model/options.tsv	name	XOBV VISTALINK TESTER	exact-name-ci	high
option:XPDANLYZ	option	XPDANLYZ	1	code-model/options.tsv	name	XPDANLYZ	exact-name-ci	high
option:XQAL SET BACKUP REVIEWER	option	XQAL SET BACKUP REVIEWER	1	code-model/options.tsv	name	XQAL SET BACKUP REVIEWER	exact-name-ci	high
option:XQALERT	option	XQALERT	1	code-model/options.tsv	name	XQALERT	exact-name-ci	high
option:XQALERT BY USER DELETE	option	XQALERT BY USER DELETE	1	code-model/options.tsv	name	XQALERT BY USER DELETE	exact-name-ci	high
option:XQALERT DELETE OLD	option	XQALERT DELETE OLD	10	code-model/options.tsv	name	XQALERT DELETE OLD	exact-name-ci	high
option:XQDIAGMENU	option	XQDIAGMENU	1	code-model/options.tsv	name	XQDIAGMENU	exact-name-ci	high
option:XU FIRST LINE PRINT	option	XU FIRST LINE PRINT	15	code-model/options.tsv	name	XU FIRST LINE PRINT	exact-name-ci	high
option:XUINQUIRE	option	XUINQUIRE	4	code-model/options.tsv	name	XUINQUIRE	exact-name-ci	high
option:XUPRGL	option	XUPRGL	4	code-model/options.tsv	name	XUPRGL	exact-name-ci	high
option:XUPRROU	option	XUPRROU	3	code-model/options.tsv	name	XUPRROU	exact-name-ci	high
option:XUTM MGR	option	XUTM MGR	2	code-model/options.tsv	name	XUTM MGR	exact-name-ci	high
option:XUTM SCHEDULE	option	XUTM SCHEDULE	3	code-model/options.tsv	name	XUTM SCHEDULE	exact-name-ci	high
option:XUUSERACC	option	XUUSERACC	2	code-model/options.tsv	name	XUUSERACC	exact-name-ci	high
option:YS BROKER1	option	YS BROKER1	2	code-model/options.tsv	name	YS BROKER1	exact-name-ci	high
option:ZTMQUEUABLE OPTIONS	option	ZTMQUEUABLE OPTIONS	1	code-model/options.tsv	name	ZTMQUEUABLE OPTIONS	exact-name-ci	high
option:ZZSERVER	option	ZZSERVER	1	code-model/options.tsv	name	ZZSERVER	exact-name-ci	high
package_namespace:DG	package_namespace	DG	1216	code-model/package-namespace.tsv	package	Registration	namespace-ci	moderate
package_namespace:DGPM	package_namespace	DGPM	58				none	undetermined
package_namespace:DI	package_namespace	DI	413	code-model/package-namespace.tsv	package	VA FileMan	namespace-ci	moderate
package_namespace:GMPL	package_namespace	GMPL	331	code-model/package-namespace.tsv	package	Problem List	namespace-ci	moderate
package_namespace:GMRC	package_namespace	GMRC	450	code-model/package-namespace.tsv	package	Consult Request Tracking	namespace-ci	moderate
package_namespace:GMTS	package_namespace	GMTS	1233	code-model/package-namespace.tsv	package	Health Summary	namespace-ci	moderate
package_namespace:HL	package_namespace	HL	1402	code-model/package-namespace.tsv	package	Health Level Seven	namespace-ci	moderate
package_namespace:LR	package_namespace	LR	1884	code-model/package-namespace.tsv	package	Lab Service	namespace-ci	moderate
package_namespace:PSB	package_namespace	PSB	228	code-model/package-namespace.tsv	package	Barcode Medication Administration	namespace-ci	moderate
package_namespace:PSJ	package_namespace	PSJ	639	code-model/package-namespace.tsv	package	Inpatient Medications	namespace-ci	moderate
package_namespace:PSO	package_namespace	PSO	1994	code-model/package-namespace.tsv	package	Outpatient Pharmacy	namespace-ci	moderate
package_namespace:PX	package_namespace	PX	141	code-model/package-namespace.tsv	package	PCE Patient Care Encounter	namespace-ci	moderate
package_namespace:PXRM	package_namespace	PXRM	465	code-model/package-namespace.tsv	package	Clinical Reminders	namespace-ci	moderate
package_namespace:RA	package_namespace	RA	2171	code-model/package-namespace.tsv	package	Radiology Nuclear Medicine	namespace-ci	moderate
package_namespace:SD	package_namespace	SD	938	code-model/package-namespace.tsv	package	Scheduling	namespace-ci	moderate
package_namespace:TIU	package_namespace	TIU	2737	code-model/package-namespace.tsv	package	Text Integration Utility	namespace-ci	moderate
package_namespace:XM	package_namespace	XM	384	code-model/package-namespace.tsv	package	MailMan	namespace-ci	moderate
package_namespace:XU	package_namespace	XU	935	code-model/package-namespace.tsv	package	Kernel	namespace-ci	moderate
package_namespace:YS	package_namespace	YS	279	code-model/package-namespace.tsv	package	Mental Health	namespace-ci	moderate
routine:%CD	routine	%CD	1				none	undetermined
routine:%DT	routine	%DT	109	code-model/routines.tsv	routine_name	%DT	exact-name-ci	high
routine:%DTC	routine	%DTC	54	code-model/routines.tsv	routine_name	%DTC	exact-name-ci	high
routine:%ER	routine	%ER	1				none	undetermined
routine:%GD	routine	%GD	1				none	undetermined
routine:%GTI	routine	%GTI	1				none	undetermined
routine:%GTO	routine	%GTO	1				none	undetermined
routine:%INDEX	routine	%INDEX	3				none	undetermined
routine:%PARTSIZ	routine	%PARTSIZ	2				none	undetermined
routine:%RCR	routine	%RCR	6	code-model/routines.tsv	routine_name	%RCR	exact-name-ci	high
routine:%RD	routine	%RD	1				none	undetermined
routine:%RR	routine	%RR	1				none	undetermined
routine:%RS	routine	%RS	1				none	undetermined
routine:%SS	routine	%SS	4				none	undetermined
routine:%ZIS	routine	%ZIS	63				none	undetermined
routine:%ZISC	routine	%ZISC	16				none	undetermined
routine:%ZISH	routine	%ZISH	95	code-model/routines.tsv	routine_name	%ZISH	exact-name-ci	high
routine:%ZISP	routine	%ZISP	11				none	undetermined
routine:%ZISS	routine	%ZISS	35				none	undetermined
routine:%ZISTCP	routine	%ZISTCP	11				none	undetermined
routine:%ZISUTL	routine	%ZISUTL	49				none	undetermined
routine:%ZOSV	routine	%ZOSV	74	code-model/routines.tsv	routine_name	%ZOSV	exact-name-ci	high
routine:%ZTBKC	routine	%ZTBKC	1				none	undetermined
routine:%ZTER	routine	%ZTER	26				none	undetermined
routine:%ZTLOAD	routine	%ZTLOAD	86				none	undetermined
routine:%ZTMS	routine	%ZTMS	1				none	undetermined
routine:%ZTP1	routine	%ZTP1	1				none	undetermined
routine:%ZTPP	routine	%ZTPP	2				none	undetermined
routine:%ZTRDEL	routine	%ZTRDEL	2				none	undetermined
routine:A01	routine	A01	5				none	undetermined
routine:A03	routine	A03	2				none	undetermined
routine:A04	routine	A04	3				none	undetermined
routine:A08	routine	A08	12				none	undetermined
routine:A1	routine	A1	5				none	undetermined
routine:A19	routine	A19	2				none	undetermined
routine:A2	routine	A2	3				none	undetermined
routine:A24	routine	A24	8				none	undetermined
routine:A28	routine	A28	5				none	undetermined
routine:A3	routine	A3	1				none	undetermined
routine:A31	routine	A31	16				none	undetermined
routine:A37	routine	A37	3				none	undetermined
routine:A40	routine	A40	4				none	undetermined
routine:A43	routine	A43	5				none	undetermined
routine:A47	routine	A47	2				none	undetermined
routine:A6AKIT	routine	A6AKIT	2				none	undetermined
routine:AA	routine	AA	45				none	undetermined
routine:AAAABBBB	routine	AAAABBBB	2				none	undetermined
routine:ACCOUNT	routine	ACCOUNT	2				none	undetermined
routine:ACCOUNTS	routine	ACCOUNTS	1				none	undetermined
routine:ACK	routine	ACK	2				none	undetermined
routine:ACKQAG01	routine	ACKQAG01	8	code-model/routines.tsv	routine_name	ACKQAG01	exact-name-ci	high
routine:ACKQAG02	routine	ACKQAG02	7	code-model/routines.tsv	routine_name	ACKQAG02	exact-name-ci	high
routine:ACKQAG03	routine	ACKQAG03	5	code-model/routines.tsv	routine_name	ACKQAG03	exact-name-ci	high
routine:ACKQAG04	routine	ACKQAG04	6	code-model/routines.tsv	routine_name	ACKQAG04	exact-name-ci	high
routine:ACKQAG05	routine	ACKQAG05	15	code-model/routines.tsv	routine_name	ACKQAG05	exact-name-ci	high
routine:ACKQAG06	routine	ACKQAG06	6	code-model/routines.tsv	routine_name	ACKQAG06	exact-name-ci	high
routine:ACL	routine	ACL	24				none	undetermined
routine:ACTION	routine	ACTION	1				none	undetermined
routine:ACTIVE	routine	ACTIVE	2				none	undetermined
routine:ADD1	routine	ADD1	1				none	undetermined
routine:ADDED	routine	ADDED	2				none	undetermined
routine:ADDENDED	routine	ADDENDED	2				none	undetermined
routine:ADDRESS	routine	ADDRESS	1				none	undetermined
routine:ADT	routine	ADT	2				none	undetermined
routine:ADVANT	routine	ADVANT	1				none	undetermined
routine:AE	routine	AE	12				none	undetermined
routine:AEROSOL	routine	AEROSOL	3				none	undetermined
routine:AH200	routine	AH200	1				none	undetermined
routine:AL	routine	AL	70				none	undetermined
routine:ALBANY	routine	ALBANY	1				none	undetermined
routine:ALF	routine	ALF	1				none	undetermined
routine:ALKALINE	routine	ALKALINE	1				none	undetermined
routine:ALL	routine	ALL	6				none	undetermined
routine:AM	routine	AM	1				none	undetermined
routine:AM10	routine	AM10	1				none	undetermined
routine:AM900	routine	AM900	3				none	undetermined
routine:AMB	routine	AMB	1				none	undetermined
routine:AMERICAN	routine	AMERICAN	4				none	undetermined
routine:AMINO	routine	AMINO	2				none	undetermined
routine:AMOUNT	routine	AMOUNT	3				none	undetermined
