file_number	piks	piks_method	piks_confidence	piks_evidence
2006.5714	P	H-14	moderate	package=IMAGING (MAG)
2006.5715	P	H-14	moderate	package=IMAGING (MAG)
2006.5719	P	H-14	moderate	package=IMAGING (MAG)
2006.572	P	H-14	moderate	package=IMAGING (MAG)
2006.573	P	H-14	moderate	package=IMAGING (MAG)
2006.5732	P	H-14	moderate	package=IMAGING (MAG)
2006.57321	P	H-05	certain	inherits from 2006.5732
2006.5733	P	H-14	moderate	package=IMAGING (MAG)
2006.57331	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.57332	I	H-05	certain	inherits from 2006.57331
2006.57333	I	H-05	certain	inherits from 2006.57332
2006.574	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5744	I	H-05	certain	inherits from 2006.574
2006.575	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5751	P	H-14	moderate	package=IMAGING (MAG)
2006.5752	P	H-14	moderate	package=IMAGING (MAG)
2006.57526	I	H-05	certain	inherits from 2006.575
2006.5757	P	H-14	moderate	package=IMAGING (MAG)
2006.5758	P	H-14	moderate	package=IMAGING (MAG)
2006.5759	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5761	P	H-14	moderate	package=IMAGING (MAG)
2006.57611	P	H-05	certain	inherits from 2006.5761
2006.5762	P	H-14	moderate	package=IMAGING (MAG)
2006.57621	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.576211	I	H-05	certain	inherits from 2006.57621
2006.5763	P	H-14	moderate	package=IMAGING (MAG)
2006.57631	P	H-05	certain	inherits from 2006.5763
2006.576311	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5764	P	H-14	moderate	package=IMAGING (MAG)
2006.57641	P	H-05	certain	inherits from 2006.5764
2006.577	P	H-14	moderate	package=IMAGING (MAG)
2006.5771	P	H-05	certain	inherits from 2006.577
2006.58	P	H-14	moderate	package=IMAGING (MAG)
2006.5801	P	H-05	certain	inherits from 2006.58
2006.5802	P	H-05	certain	inherits from 2006.58
2006.581	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.582	P	H-14	moderate	package=IMAGING (MAG)
2006.5821	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.583	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5831	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.58311	I	H-05	certain	inherits from 2006.5831
2006.5838	P	H-10	high	global=
2006.5839	P	H-10	high	global=
2006.584	P	H-14	moderate	package=IMAGING (MAG)
2006.5841	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5842	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5843	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2006.58431	I	H-05	certain	inherits from 2006.5843
2006.584311	I	H-05	certain	inherits from 2006.58431
2006.5843111	I	H-05	certain	inherits from 2006.584311
2006.5849	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.585	P	H-14	moderate	package=IMAGING (MAG)
2006.5852	P	H-05	certain	inherits from 2006.585
2006.58522	P	H-05	certain	inherits from 2006.5852
2006.586	P	H-14	moderate	package=IMAGING (MAG)
2006.5863	P	H-05	certain	inherits from 2006.586
2006.58633	P	H-05	certain	inherits from 2006.5863
2006.587	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.5871	I	H-05	certain	inherits from 2006.587
2006.588	P	H-14	moderate	package=IMAGING (MAG)
2006.59	P	H-14	moderate	package=IMAGING (MAG)
2006.5901	P	H-05	certain	inherits from 2006.59
2006.5902	P	H-05	certain	inherits from 2006.59
2006.5903	P	H-05	certain	inherits from 2006.5902
2006.5904	P	H-05	certain	inherits from 2006.59
2006.5905	P	H-05	certain	inherits from 2006.5904
2006.5906	P	H-14	moderate	package=IMAGING (MAG)
2006.59061	P	H-05	certain	inherits from 2006.5906
2006.596	P	H-14	moderate	package=IMAGING (MAG)
2006.5961	P	H-05	certain	inherits from 2006.596
2006.598	P	H-14	moderate	package=IMAGING (MAG)
2006.5985	P	H-05	certain	inherits from 2006.598
2006.5986	P	H-05	certain	inherits from 2006.598
2006.599	P	H-14	moderate	package=IMAGING (MAG)
2006.59935	P	H-10	high	global=
2006.621	P	H-10	high	global=
2006.6211	P	H-05	certain	inherits from 2006.621
2006.62111	P	H-05	certain	inherits from 2006.6211
2006.621111	P	H-05	certain	inherits from 2006.62111
2006.623	P	H-10	high	global=
2006.6231	P	H-05	certain	inherits from 2006.623
2006.62311	P	H-05	certain	inherits from 2006.6231
2006.623111	P	H-05	certain	inherits from 2006.62311
2006.63	P	H-10	high	global=
2006.631	P	H-10	high	global=
2006.6311	P	H-05	certain	inherits from 2006.631
2006.6312	P	H-05	certain	inherits from 2006.631
2006.634	P	H-10	high	global=
2006.634206	P	H-05	certain	inherits from 2006.634
2006.65	P	H-10	high	global=
2006.66	P	H-05	certain	inherits from 2006.65
2006.67	P	H-10	high	global=
2006.671	P	H-10	high	global=
2006.672	P	H-10	high	global=
2006.674	P	H-05	certain	inherits from 2006.67
2006.675	P	H-05	certain	inherits from 2006.67
2006.68	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2006.682	I	H-05	certain	inherits from 2006.68
2006.6821	I	H-05	certain	inherits from 2006.682
2006.6823	I	H-05	certain	inherits from 2006.682
2006.683	I	H-05	certain	inherits from 2006.68
2006.6831	I	H-05	certain	inherits from 2006.683
2006.6832	I	H-05	certain	inherits from 2006.683
2006.69	P	H-10	high	global=
2006.8	P	H-10	high	global=
2006.81	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2006.82	P	H-06	high	field=5 PATIENT points to file 2
2006.821	P	H-05	certain	inherits from 2006.82
2006.823	P	H-05	certain	inherits from 2006.82
2006.83	P	H-10	high	global=
2006.911	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.9112	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.912	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.9122	I	H-05	certain	inherits from 2006.912
2006.913	P	H-14	moderate	package=IMAGING (MAG)
2006.9132	P	H-05	certain	inherits from 2006.913
2006.914	P	H-14	moderate	package=IMAGING (MAG)
2006.915	P	H-14	moderate	package=IMAGING (MAG)
2006.916	P	H-14	moderate	package=IMAGING (MAG)
2006.917	P	H-14	moderate	package=IMAGING (MAG)
2006.918	P	H-14	moderate	package=IMAGING (MAG)
2006.9183	P	H-05	certain	inherits from 2006.918
2006.9191	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.9192	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.919212	I	H-05	certain	inherits from 2006.9192
2006.9193	P	H-14	moderate	package=IMAGING (MAG)
2006.921	P	H-14	moderate	package=IMAGING (MAG)
2006.922	P	H-14	moderate	package=IMAGING (MAG)
2006.923	P	H-14	moderate	package=IMAGING (MAG)
2006.924	P	H-14	moderate	package=IMAGING (MAG)
2006.925	P	H-14	moderate	package=IMAGING (MAG)
2006.926	P	H-14	moderate	package=IMAGING (MAG)
2006.9267	P	H-05	certain	inherits from 2006.926
2006.927	P	H-14	moderate	package=IMAGING (MAG)
2006.928	P	H-14	moderate	package=IMAGING (MAG)
2006.9286	P	H-05	certain	inherits from 2006.928
2006.93	P	H-14	moderate	package=IMAGING (MAG)
2006.931	P	H-14	moderate	package=IMAGING (MAG)
2006.935	P	H-05	certain	inherits from 2006.93
2006.941	I	H-08	high	has ptr to file 4; no ptr to file 2
2006.94111	I	H-05	certain	inherits from 2006.941
2006.94113	I	H-05	certain	inherits from 2006.941
2006.9412	P	H-14	moderate	package=IMAGING (MAG)
2006.9413	P	H-14	moderate	package=IMAGING (MAG)
2006.9414	P	H-14	moderate	package=IMAGING (MAG)
2006.9421	P	H-06	high	field=3 PATIENT points to file 2
2006.94211	P	H-05	certain	inherits from 2006.9421
2006.9422	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2006.9423	P	H-14	moderate	package=IMAGING (MAG)
2006.95	P	H-06	high	field=7 PATIENT points to file 2
2006.96	P	H-14	moderate	package=IMAGING (MAG)
2006.961	P	H-06	high	field=.01 PATIENT points to file 2
2006.9613	P	H-05	certain	inherits from 2006.961
2040	P	H-06	high	field=.01 NAME points to file 2
2040.01	P	H-05	certain	inherits from 2040
2040.012	P	H-05	certain	inherits from 2040
2040.013	P	H-05	certain	inherits from 2040
2040.014	P	H-05	certain	inherits from 2040
2040.02	P	H-05	certain	inherits from 2040
2040.03	P	H-05	certain	inherits from 2040
2040.04	P	H-05	certain	inherits from 2040
2040.05	P	H-05	certain	inherits from 2040
2040.06	P	H-05	certain	inherits from 2040
2040.07	P	H-05	certain	inherits from 2040
2040.08	P	H-05	certain	inherits from 2040
2040.09	P	H-05	certain	inherits from 2040
2040.1	P	H-05	certain	inherits from 2040
2040.11	P	H-05	certain	inherits from 2040
2040.12	P	H-05	certain	inherits from 2040
2041	I	H-08	high	has ptr to file 4; no ptr to file 2
2041.6	S	H-21	low	name contains S-pattern
2041.7	I	H-22	low	name contains I-pattern
2041.732	I	H-05	certain	inherits from 2041.7
2042	I	H-22	low	name contains I-pattern
2043	S	H-39	moderate	orphan: 0 ptrs in, 0 ptrs out
2043.01	S	H-05	certain	inherits(prop) from 2043
2043.51	I	H-08	high	has ptr to file 4; no ptr to file 2
2044	I	H-22	low	name contains I-pattern
2048	P	H-06	high	field=.01 PATIENT points to file 2
2048.01	P	H-05	certain	inherits from 2048
2048.1	P	H-23	low	name contains P-pattern
2048.11	P	H-05	certain	inherits from 2048.01
2100	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2100.01	I	H-05	certain	inherits from 2100
2100.02	I	H-05	certain	inherits from 2100
2100.051	I	H-05	certain	inherits from 2100
2100.1	K	H-20	low	name contains K-pattern
2100.11	K	H-05	certain	inherits from 2100.1
2100.12	K	H-05	certain	inherits from 2100.1
2100.121	K	H-05	certain	inherits from 2100.1
2101.1	K	H-20	low	name contains K-pattern
2101.11	K	H-05	certain	inherits from 2101.1
2101.12	I	H-08	high	has ptr to file 4; no ptr to file 2
2101.2	K	H-20	low	name contains K-pattern
2101.3	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2101.32	I	H-05	certain	inherits from 2101.3
2101.4	K	H-20	low	name contains K-pattern
2101.41	K	H-05	certain	inherits from 2101.4
2101.5	K	H-20	low	name contains K-pattern
2101.6	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2101.7	I	H-08	high	has ptr to file 4; no ptr to file 2
2260	I	H-08	high	has ptr to file 4; no ptr to file 2
2260.01	I	H-05	certain	inherits from 2260
2260.0118	I	H-05	certain	inherits from 2260
2260.0125	I	H-05	certain	inherits from 2260
2260.0164	I	H-05	certain	inherits from 2260
2260.0165	I	H-05	certain	inherits from 2260
2260.02	I	H-05	certain	inherits from 2260
2260.0216	I	H-05	certain	inherits from 2260
2260.0217	I	H-05	certain	inherits from 2260
2260.0218	I	H-05	certain	inherits from 2260
2260.0219	I	H-05	certain	inherits from 2260
2260.0257	I	H-05	certain	inherits from 2260
2260.028	I	H-05	certain	inherits from 2260
2260.039	I	H-05	certain	inherits from 2260
2260.047	I	H-05	certain	inherits from 2260
2260.055	I	H-05	certain	inherits from 2260
2260.095	I	H-05	certain	inherits from 2260
2261	I	H-15	moderate	package=ASISTS (OOPS)
2261.1	I	H-15	moderate	package=ASISTS (OOPS)
2261.2	I	H-15	moderate	package=ASISTS (OOPS)
2261.21	I	H-15	moderate	package=ASISTS (OOPS)
2261.22	I	H-15	moderate	package=ASISTS (OOPS)
2261.24	I	H-15	moderate	package=ASISTS (OOPS)
2261.3	I	H-15	moderate	package=ASISTS (OOPS)
2261.4	I	H-15	moderate	package=ASISTS (OOPS)
2261.43	I	H-08	high	has ptr to file 4; no ptr to file 2
2261.431	I	H-05	certain	inherits from 2261.43
2261.5	I	H-15	moderate	package=ASISTS (OOPS)
2261.6	I	H-15	moderate	package=ASISTS (OOPS)
2261.7	I	H-15	moderate	package=ASISTS (OOPS)
2261.8	I	H-15	moderate	package=ASISTS (OOPS)
2261.9	I	H-15	moderate	package=ASISTS (OOPS)
2262	I	H-15	moderate	package=ASISTS (OOPS)
2262.03	I	H-08	high	has ptr to file 4; no ptr to file 2
2262.1	I	H-15	moderate	package=ASISTS (OOPS)
2262.2	I	H-15	moderate	package=ASISTS (OOPS)
2262.3	I	H-15	moderate	package=ASISTS (OOPS)
2262.315	I	H-05	certain	inherits from 2262.03
2262.4	I	H-15	moderate	package=ASISTS (OOPS)
2262.5	I	H-15	moderate	package=ASISTS (OOPS)
2262.6	I	H-15	moderate	package=ASISTS (OOPS)
2262.7	I	H-15	moderate	package=ASISTS (OOPS)
2262.8	I	H-15	moderate	package=ASISTS (OOPS)
2263	I	H-15	moderate	package=ASISTS (OOPS)
2263.1	I	H-15	moderate	package=ASISTS (OOPS)
2263.2	I	H-15	moderate	package=ASISTS (OOPS)
2263.3	I	H-15	moderate	package=ASISTS (OOPS)
2263.5	I	H-15	moderate	package=ASISTS (OOPS)
2263.6	I	H-15	moderate	package=ASISTS (OOPS)
2263.7	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2263.8	I	H-15	moderate	package=ASISTS (OOPS)
2264	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
2264.026	I	H-05	certain	inherits from 2264
2264.055	I	H-05	certain	inherits from 2264
2264.061	I	H-05	certain	inherits from 2264
2264.066	I	H-05	certain	inherits from 2264
2264.077	I	H-05	certain	inherits from 2264
2275	P	H-06	high	field=.01 VETERAN points to file 2
2275.3	P	H-14	moderate	package=My HealtheVet (MHV)
2275.31	P	H-05	certain	inherits from 2275.3
2275.32	P	H-05	certain	inherits from 2275.3
2275.4	P	H-14	moderate	package=My HealtheVet (MHV)
2276	S	H-21	low	name contains S-pattern
2276.1	S	H-39	moderate	orphan: 0 ptrs in, 0 ptrs out
2276.11	S	H-05	certain	inherits(prop) from 2276.1
2276.3	S	H-39	moderate	orphan: 0 ptrs in, 0 ptrs out
2276.999	S	H-39	moderate	orphan: 0 ptrs in, 0 ptrs out
6000	I	H-08	high	has ptr to file 4; no ptr to file 2
6001	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6001.01	I	H-05	certain	inherits from 6001
6001.02	I	H-05	certain	inherits from 6001
6002.01	P	H-06	high	field=9 DFN points to file 2
6002.03	P	H-06	high	field=1 DFN points to file 2
6002.04	P	H-14	moderate	package=VBECS (VBEC)
6003	P	H-14	moderate	package=VBECS (VBEC)
6003.01	P	H-05	certain	inherits from 6003
6005	P	H-14	moderate	package=VBECS (VBEC)
6007	P	H-14	moderate	package=VBECS (VBEC)
6009	P	H-14	moderate	package=VBECS (VBEC)
6009.01	P	H-05	certain	inherits from 6009
6910	I	H-08	high	has ptr to file 4; no ptr to file 2
6910.01	I	H-05	certain	inherits from 6910
6910.012	I	H-05	certain	inherits from 6910
6910.08	I	H-05	certain	inherits from 6910
6910.09	I	H-05	certain	inherits from 6910
6910.1	S	H-13	high	global=
6910.2	I	H-11	high	global=
6910.21	I	H-05	certain	inherits from 6910.2
6910.3	I	H-11	high	global=
6910.5	I	H-11	high	global=
6910.51	I	H-05	certain	inherits from 6910.5
6910.52	I	H-05	certain	inherits from 6910.5
6910.9	I	H-11	high	global=
6910.97	I	H-05	certain	inherits from 6910.9
6911	I	H-11	high	global=
6911.01	I	H-05	certain	inherits from 6911
6911.02	I	H-05	certain	inherits from 6911
6911.13	I	H-05	certain	inherits from 6911.01
6912	I	H-11	high	global=
6912.01	I	H-05	certain	inherits from 6912
6913	I	H-11	high	global=
6914	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6914.01	I	H-05	certain	inherits from 6914
6914.02	I	H-05	certain	inherits from 6914
6914.03	I	H-05	certain	inherits from 6914
6914.04	I	H-05	certain	inherits from 6914
6914.05	I	H-05	certain	inherits from 6914
6914.092	I	H-05	certain	inherits from 6914
6914.1	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6914.2	I	H-11	high	global=
6914.23	I	H-05	certain	inherits from 6914.2
6914.3	I	H-11	high	global=
6914.31	I	H-05	certain	inherits from 6914.3
6914.4	I	H-11	high	global=
6914.43	I	H-05	certain	inherits from 6914.04
6914.6	I	H-11	high	global=
6914.7	I	H-11	high	global=
6914.8	I	H-11	high	global=
6914.9	I	H-11	high	global=
6915.1	I	H-11	high	global=
6915.11	I	H-11	high	global=
6915.2	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6915.21	I	H-05	certain	inherits from 6915.2
6915.3	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6915.31	I	H-05	certain	inherits from 6915.3
6915.4	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6915.41	I	H-05	certain	inherits from 6915.4
6915.5	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6915.51	I	H-05	certain	inherits from 6915.5
6915.6	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6915.61	I	H-05	certain	inherits from 6915.6
6915.9	I	H-11	high	global=
6915.91	I	H-05	certain	inherits from 6915.9
6915.911	I	H-05	certain	inherits from 6915.91
6915.9111	I	H-05	certain	inherits from 6915.911
6916	I	H-15	moderate	package=ENGINEERING (EN)
6916.07	I	H-05	certain	inherits from 6916
6916.08	I	H-05	certain	inherits from 6916.07
6916.09	I	H-05	certain	inherits from 6916.07
6916.1	I	H-05	certain	inherits from 6916
6916.11	I	H-05	certain	inherits from 6916
6916.12	I	H-05	certain	inherits from 6916.11
6916.2	I	H-11	high	global=
6916.21	I	H-05	certain	inherits from 6916.2
6916.3	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6916.31	I	H-05	certain	inherits from 6916.3
6917	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6917.016	I	H-05	certain	inherits from 6917
6917.04	I	H-05	certain	inherits from 6917
6918	I	H-11	high	global=
6918.01	I	H-05	certain	inherits from 6918
6918.1	I	H-11	high	global=
6918.11	I	H-05	certain	inherits from 6918.1
6919	I	H-11	high	global=
6919.01	I	H-05	certain	inherits from 6919
6919.02	I	H-05	certain	inherits from 6919
6919.1	S	H-39	moderate	orphan: 0 ptrs in, 0 ptrs out
6919.11	S	H-05	certain	inherits(prop) from 6919.1
6919.12	S	H-05	certain	inherits(prop) from 6919.1
6919.2	S	H-39	moderate	orphan: 0 ptrs in, 0 ptrs out
6919.21	S	H-05	certain	inherits(prop) from 6919.2
6919.22	S	H-05	certain	inherits(prop) from 6919.2
6919.23	S	H-05	certain	inherits(prop) from 6919.2
6919.24	S	H-05	certain	inherits(prop) from 6919.2
6920	I	H-09	low	has ptr to file 200 (staff/provider); no ptr to file 2 or 4
6920.01	I	H-05	certain	inherits from 6920
6920.02	I	H-05	certain	inherits from 6920
6920.035	I	H-05	certain	inherits from 6920
6920.1	I	H-11	high	global=
6920.11	I	H-05	certain	inherits from 6920.1
6920.5	I	H-11	high	global=
6921	S	H-13	high	global=
6922	S	H-13	high	global=
6922.03	S	H-05	certain	inherits from 6922
6922.31	S	H-05	certain	inherits from 6922.03
6924	I	H-11	high	global=
6924.01	I	H-05	certain	inherits from 6924
6924.02	I	H-05	certain	inherits from 6924
6924.03	I	H-05	certain	inherits from 6924
6924.04	I	H-05	certain	inherits from 6924
6924.1	I	H-11	high	global=
6924.2	I	H-11	high	global=
6924.3	I	H-11	high	global=
6925	I	H-08	high	has ptr to file 4; no ptr to file 2
6925.01	I	H-05	certain	inherits from 6925
6925.0164	I	H-05	certain	inherits from 6925
6925.0166	I	H-05	certain	inherits from 6925
6925.0177	I	H-05	certain	inherits from 6925
6925.0186	I	H-05	certain	inherits from 6925
6925.0192	I	H-05	certain	inherits from 6925
6925.0225	I	H-05	certain	inherits from 6925
6925.0277	I	H-05	certain	inherits from 6925
6925.0278	I	H-05	certain	inherits from 6925
6925.0282	I	H-05	certain	inherits from 6925
6925.03	I	H-05	certain	inherits from 6925
6925.0301	I	H-05	certain	inherits from 6925
6925.04	I	H-05	certain	inherits from 6925
6925.05	I	H-05	certain	inherits from 6925
6925.06	I	H-05	certain	inherits from 6925
6925.2	I	H-11	high	global=
6925.3	I	H-11	high	global=
6926	I	H-11	high	global=
6926.01	I	H-05	certain	inherits from 6926
6926.02	I	H-05	certain	inherits from 6926.01
6927	I	H-11	high	global=
6927.01	I	H-05	certain	inherits from 6927
6927.02	I	H-05	certain	inherits from 6927.01
6928	I	H-11	high	global=
6928.01	I	H-05	certain	inherits from 6928
6928.018	I	H-05	certain	inherits from 6928
6928.02	I	H-05	certain	inherits from 6928
6928.03	I	H-05	certain	inherits from 6928
6928.04	I	H-05	certain	inherits from 6928
6928.1	I	H-11	high	global=
6928.2	I	H-11	high	global=
6928.3	I	H-11	high	global=
6928.321	I	H-05	certain	inherits from 6928.3
6929	I	H-11	high	global=
7115.1	S	H-39	moderate	orphan: 0 ptrs in, 0 ptrs out
7115.11	S	H-05	certain	inherits(prop) from 7115.1
7115.3	K	H-20	low	name contains K-pattern
7115.34	K	H-05	certain	inherits from 7115.3
7118.21	I	H-08	high	has ptr to file 4; no ptr to file 2
7118.22	I	H-22	low	name contains I-pattern
