file_number	file_name	global_root	parent_file	field_count	pointer_in	pointer_out	record_count	is_dinum	piks	piks_method	piks_confidence	piks_evidence	piks_secondary	volatility	sensitivity	portability	volume	subdomain	status
9.402	AFFECTS RECORD MERGE SUB-FIELD	^DIC(9.4,	9.4	3	0	1													extracted
9.41	DESCRIPTION SUB-FIELD	^DIC(9.4,	9.4	1	0	0													extracted
9.415007	SYNONYM SUB-FIELD	^DIC(9.4,	9.4	1	0	0													extracted
9.432	EXCLUDED NAME SPACE SUB-FIELD	^DIC(9.4,	9.4	1	0	0													extracted
9.44	FILE SUB-FIELD	^DIC(9.4,	9.4	9	0	1													extracted
9.45	FIELD SUB-FIELD	^DIC(9.4,	9.44	1	0	0													extracted
9.46	PRINT TEMPLATE SUB-FIELD	^DIC(9.4,	9.4	2	0	1													extracted
9.47	INPUT TEMPLATE SUB-FIELD	^DIC(9.4,	9.4	2	0	1													extracted
9.48	SORT TEMPLATE SUB-FIELD	^DIC(9.4,	9.4	2	0	1													extracted
9.485	SCREEN TEMPLATE (FORM) SUB-FIELD	^DIC(9.4,	9.4	2	0	1													extracted
9.49	VERSION SUB-FIELD	^DIC(9.4,	9.4	6	0	1													extracted
9.4901	PATCH APPLICATION HISTORY SUB-FIELD	^DIC(9.4,	9.49	4	0	1													extracted
9.49011	DESCRIPTION SUB-FIELD	^DIC(9.4,	9.4901	1	0	0													extracted
9.495	*MENU SUB-FIELD	^DIC(9.4,	9.4	2	0	1													extracted
9.54	DESCRIPTION OF ENHANCEMENTS SUB-FIELD	^DIC(9.4,	9.49	1	0	0													extracted
9.6	BUILD	^XPD(9.6,		35	0	3	12914	N											extracted
9.61	DESCRIPTION OF ENHANCEMENTS SUB-FIELD	^XPD(9.6,	9.6	1	0	0													extracted
9.611	REQUIRED BUILD SUB-FIELD	^XPD(9.6,	9.6	2	0	0													extracted
9.62	INSTALL QUESTIONS SUB-FIELD	^XPD(9.6,	9.6	9	0	0													extracted
9.623	DIR(A,#) SUB-FIELD	^XPD(9.6,	9.62	1	0	0													extracted
9.626	DIR(?,#) SUB-FIELD	^XPD(9.6,	9.62	1	0	0													extracted
9.63	MULTIPLE BUILD SUB-FIELD	^XPD(9.6,	9.6	3	0	0													extracted
9.64	FILE SUB-FIELD	^XPD(9.6,	9.6	13	0	1													extracted
9.641	DD NUMBER SUB-FIELD	^XPD(9.6,	9.64	3	0	0													extracted
9.6411	FIELD NUMBER SUB-FIELD	^XPD(9.6,	9.641	2	0	0													extracted
9.65	GLOBAL SUB-FIELD	^XPD(9.6,	9.6	2	0	0													extracted
9.66	PACKAGE NAMESPACE OR PREFIX SUB-FIELD	^XPD(9.6,	9.6	2	0	0													extracted
9.661	EXCLUDE NAMESPACE OR PREFIX SUB-FIELD	^XPD(9.6,	9.66	1	0	0													extracted
9.67	BUILD COMPONENTS SUB-FIELD	^XPD(9.6,	9.6	2	0	1													extracted
9.68	ENTRIES SUB-FIELD	^XPD(9.6,	9.67	4	0	1													extracted
9.7	INSTALL	^XPD(9.7,		27	1	5	14274	N											extracted
9.701	INSTALL ANSWERS SUB-FIELD	^XPD(9.7,	9.7	4	0	0													extracted
9.702	MESSAGES SUB-FIELD	^XPD(9.7,	9.7	1	0	0													extracted
9.703	VOLUME SET SUB-FIELD	^XPD(9.7,	9.7	5	0	0													extracted
9.704	ROUTINES SUB-FIELD	^XPD(9.7,	9.7	1	0	0													extracted
9.713	PRE-INIT CHECK POINTS SUB-FIELD	^XPD(9.7,	9.7	4	0	0													extracted
9.714	FILE SUB-FIELD	^XPD(9.7,	9.7	3	0	1													extracted
9.715	BUILD COMPONENTS SUB-FIELD	^XPD(9.7,	9.7	3	0	1													extracted
9.716	POST-INIT CHECK POINTS SUB-FIELD	^XPD(9.7,	9.7	4	0	0													extracted
9.718	GLOBALS SUB-FIELD	^XPD(9.7,	9.7	2	0	0													extracted
9.8	ROUTINE	^DIC(9.8,		25	0	0	30670	N											extracted
9.801	TAG SUB-FIELD	^DIC(9.8,	9.8	4	0	0													extracted
9.802	EXPLANATION SUB-FIELD	^DIC(9.8,	9.801	1	0	0													extracted
9.803	ROUTINE INVOKED SUB-FIELD	^DIC(9.8,	9.8	2	0	0													extracted
9.804	INVOKED BY SUB-FIELD	^DIC(9.8,	9.8	2	0	0													extracted
9.805	VARIABLES SUB-FIELD	^DIC(9.8,	9.8	3	0	0													extracted
9.806	GLOBALS SUB-FIELD	^DIC(9.8,	9.8	3	0	0													extracted
9.807	EXPLANATION SUB-FIELD	^DIC(9.8,	9.806	1	0	0													extracted
9.808	BRIEF DESCRIPTION SUB-FIELD	^DIC(9.8,	9.8	1	0	0													extracted
9.81	DESCRIPTION SUB-FIELD	^DIC(9.8,	9.8	1	0	0													extracted
9.818	PATCH SUB-FIELD	^DIC(9.8,	9.8	3	0	0													extracted
9.819	DEV PATCH SUB-FIELD	^DIC(9.8,	9.8	3	0	0													extracted
9.823	EDIT HISTORY SUB-FIELD	^DIC(9.8,	9.8	5	0	1													extracted
9.82311	EDIT COMMENT SUB-FIELD	^DIC(9.8,	9.823	1	0	0													extracted
9.83	PARAMETERS (IN/OUT) SUB-FIELD	^DIC(9.8,	9.8	4	0	0													extracted
9.831	DETAILED DESCRIPTION SUB-FIELD	^DIC(9.8,	9.83	1	0	0													extracted
9.9	PATCH MONITOR	^XPD(9.9,		14	0	1	1	N											extracted
9.95	PATCH MONITOR PARAMETER	^XPD(9.95,		5	0	1	3	N											extracted
9.951	MAIL GROUPS SUB-FIELD	^XPD(9.95,	9.95	1	0	1													extracted
9.954	REPORTING GROUP SUB-FIELD	^XPD(9.95,	9.95	2	0	0													extracted
9.9541	NAME SPACE SUB-FIELD	^XPD(9.95,	9.954	1	0	0													extracted
10	RACE	^DIC(10,		9	7	1	22	N											extracted
10.01	SYNONYM SUB-FIELD	^DIC(10,	10	1	0	0													extracted
10.2	ETHNICITY	^DIC(10.2,		8	1	0	10	N											extracted
10.21	SYNONYM SUB-FIELD	^DIC(10.2,	10.2	1	0	0													extracted
10.3	RACE AND ETHNICITY COLLECTION METHOD	^DIC(10.3,		4	2	0	10	N											extracted
10.99	RACE MASTER	^DGRAM(10.99,		7	2	1	7	N											extracted
10.9901	EFFECTIVE DATE/TIME SUB-FIELD	^DGRAM(10.99,	10.99	2	0	0													extracted
10.99901	ASSOCIATED VA RACES SUB-FIELD	^DGRAM(10.99,	10.99	1	0	0													extracted
11	MARITAL STATUS	^DIC(11,		4	6	1	12	N											extracted
11.99	MASTER MARITAL STATUS	^DGMMS(11.99,		7	2	1	7	N											extracted
11.9901	EFFECTIVE DATE/TIME SUB-FIELD	^DGMMS(11.99,	11.99	2	0	0													extracted
11.99901	ASSOCIATED VA MARITAL STATUSES SUB-FIELD	^DGMMS(11.99,	11.99	1	0	0													extracted
12	OCCUPATION	^DIC(12,		3	0	0	12	N											extracted
12.01	SYNONYM SUB-FIELD	^DIC(12,	12	1	0	0													extracted
12.11	PATIENT CONTACT RELATION	^DG(12.11,		3	1	0	18	N											extracted
12.12	TELEPHONE COUNTRY CODE	^DG(12.12,		3	1	0	247	N											extracted
13	RELIGION	^DIC(13,		6	7	1	96	N											extracted
13.01	SYNONYM SUB-FIELD	^DIC(13,	13	1	0	0													extracted
13.99	MASTER RELIGION	^DGMR(13.99,		7	2	1	7	N											extracted
13.9901	EFFECTIVE DATE/TIME SUB-FIELD	^DGMR(13.99,	13.99	2	0	0													extracted
13.99901	ASSOCIATED VA RELIGIONS SUB-FIELD	^DGMR(13.99,	13.99	1	0	0													extracted
14.4	TASKS	^%ZTSK(		49	1	2	16	N											extracted
14.5	VOLUME SET	^%ZIS(14.5,		12	2	2	4	N											extracted
14.6	UCI ASSOCIATION	^%ZIS(14.6,		7	0	2	1	N											extracted
14.7	TASKMAN SITE PARAMETERS	^%ZIS(14.7,		17	9	1	3	N											extracted
14.71	TASKMAN MONITOR	^%ZIS(14.71,		27	0	0	4	N											extracted
14.72	TASKMAN SNAPSHOT	^%ZIS(14.72,		18	0	0	1	N											extracted
14.72101	MANAGERS SUB-FIELD	^%ZIS(14.72,	14.72	5	0	0													extracted
14.72201	SUBMANAGERS SUB-FIELD	^%ZIS(14.72,	14.72	5	0	0													extracted
14.8	TASK SYNC FLAG	^%ZISL(14.8,		2	0	0	8	N											extracted
15	DUPLICATE RECORD	^VA(15,		33	1	6	1	N											extracted
15.01101	MERGE PACKAGES SUB-FIELD	^VA(15,	15	4	0	1													extracted
15.013	CHECK POINTS SUB-FIELD	^VA(15,	15	2	0	0													extracted
15.02	IDENTIFYING SERVICE SUB-FIELD	^VA(15,	15	5	0	1													extracted
15.02101	DUPLICATE TESTS/SCORES SUB-FIELD	^VA(15,	15	2	0	0													extracted
15.03	OVERWRITE IN FILE SUB-FIELD	^VA(15,	15	3	0	0													extracted
15.031	FIELD TO OVERWRITE SUB-FIELD	^VA(15,	15.03	1	0	0													extracted
15.1	DUPLICATE RESOLUTION	^VA(15.1,		34	0	5	4	N											extracted
15.111	DUPLICATE TEST SUB-FIELD	^VA(15.1,	15.1	7	0	1													extracted
15.112	DINUM FILES FOR MERGE SUB-FIELD	^VA(15.1,	15.1	1	0	1													extracted
15.12	ANCILLARY SERVICE SUB-FIELD	^VA(15.1,	15.1	6	0	2													extracted
15.121	INDIVIDUAL SUB-FIELD	^VA(15.1,	15.12	1	0	1													extracted
15.2	XDR MERGE PROCESS	^VA(15.2,		11	1	0	1	N											extracted
15.22	MERGE ENTRY SUB-FIELD	^VA(15.2,	15.2	3	0	1													extracted
15.23	PACKAGE BEING MERGED SUB-FIELD	^VA(15.2,	15.2	14	0	0													extracted
15.232	FILE FOR THREAD SUB-FIELD	^VA(15.2,	15.23	1	0	0													extracted
15.3	XDR REPOINTED ENTRY	^VA(15.3,		2	0	0	1	N											extracted
15.31	MERGED ENTRY SUB-FIELD	^VA(15.3,	15.3	2	0	0													extracted
15.4	MERGE IMAGES	^XDRM(		6	0	2	1	N											extracted
15.41	FROM FILE# SUB-FIELD	^XDRM(	15.4	3	0	1													extracted
15.411	GLOBAL DATA SUB-FIELD	^XDRM(	15.41	2	0	0													extracted
15.42	TO FILE# SUB-FIELD	^XDRM(	15.4	3	0	1													extracted
15.421	GLOBAL DATA SUB-FIELD	^XDRM(	15.42	2	0	0													extracted
15.43	POINTERS CHANGED SUB-FIELD	^XDRM(	15.4	2	0	0													extracted
17.9001	M-UNIT TEST GROUP	^%ut(17.9001,		3	0	0	0	N											extracted
17.90011	TEST ROUTINE SUB-FIELD	^%ut(17.9001,	17.9001	1	0	0													extracted
17.90012	DESCRIPTION FOR GROUP SUB-FIELD	^%ut(17.9001,	17.9001	1	0	0													extracted
18.01	FOUNDATIONS SITE PARAMETERS	^XOB(18.01,		7	0	2	3	N											extracted
18.012	LISTENER CONFIGURATION SUB-FIELD	^XOB(18.01,	18.01	2	0	2													extracted
18.02	WEB SERVICE	^XOB(18.02,		7	1	0	24	N											extracted
18.022	WSDL SUB-FIELD	^XOB(18.02,	18.02	1	0	0													extracted
18.03	VISTALINK LISTENER CONFIGURATION	^XOB(18.03,		2	2	0	3	N											extracted
18.031	LISTENER PORTS SUB-FIELD	^XOB(18.03,	18.03	2	0	0													extracted
18.04	VISTALINK LISTENER STARTUP LOG	^XOB(18.04,		6	0	3	1	N											extracted
18.05	VISTALINK MESSAGE TYPE	^XOB(18.05,		7	0	0	10	N											extracted
18.12	WEB SERVER	^XOB(18.12,		14	1	1	22	N											extracted
18.121	AUTHORIZED WEB SERVICES SUB-FIELD	^XOB(18.12,	18.12	2	0	1													extracted
18.13	WEB SERVER LOOKUP KEY	^XOB(18.13,		3	0	1	6	N											extracted
19	OPTION	^DIC(19,		106	26	9	13175	N											extracted
19.01	MENU SUB-FIELD	^DIC(19,	19	3	0	1													extracted
19.02	FR(0,N) SUB-FIELD	^DIC(19,	19	2	0	0													extracted
19.021	XQUIT MESSAGE SUB-FIELD	^DIC(19,	19	1	0	0													extracted
19.03	TO(0,N) SUB-FIELD	^DIC(19,	19	2	0	0													extracted
19.04	DISPAR(0,N) SUB-FIELD	^DIC(19,	19	4	0	0													extracted
19.05	RPC SUB-FIELD	^DIC(19,	19	3	0	1													extracted
19.06	DESCRIPTION SUB-FIELD	^DIC(19,	19	1	0	0													extracted
19.081	AUDIT LOG FOR OPTIONS	^XUSEC(19,		11	0	2	0	N											extracted
19.1	SECURITY KEY	^DIC(19.1,		9	16	2	710	N											extracted
19.11	DESCRIPTION SUB-FIELD	^DIC(19.1,	19.1	1	0	0													extracted
19.13	SUBORDINATE KEY SUB-FIELD	^DIC(19.1,	19.1	1	0	1													extracted
19.15	MUTUALLY EXCLUSIVE KEYS SUB-FIELD	^DIC(19.1,	19.1	1	0	1													extracted
19.2	OPTION SCHEDULING	^DIC(19.2,		12	1	2	23	N											extracted
19.21	OTHER PARAMETERS SUB-FIELD	^DIC(19.2,	19.2	2	0	0													extracted
19.391	TIMES/DAYS PROHIBITED SUB-FIELD	^DIC(19,	19	2	0	0													extracted
19.392	QUEUING REQUIRED SUB-FIELD	^DIC(19,	19	2	0	0													extracted
19.396	PERMITTED DEVICE SUB-FIELD	^DIC(19,	19	1	0	1													extracted
19.8	MENUMAN QUICK HELP	^DIC(19.8,		2	0	0	89	N											extracted
19.81	HELP TEXT SUB-FIELD	^DIC(19.8,	19.8	1	0	0													extracted
20	NAME COMPONENTS	^VA(20,		11	4	0	6947	N											extracted
20.11	EDUCATION	^DIC(20.11,		2	1	0	37	N											extracted
21	PERIOD OF SERVICE	^DIC(21,		12	3	1	45	N											extracted
21.01	ELIGIBILITY SUB-FIELD	^DIC(21,	21	1	0	1													extracted
21.02	SYNONYM SUB-FIELD	^DIC(21,	21	1	0	0													extracted
22	POW PERIOD	^DIC(22,		5	10	1	13	N											extracted
22.01	SYNONYM SUB-FIELD	^DIC(22,	22	1	0	0													extracted
23	BRANCH OF SERVICE	^DIC(23,		3	7	0	20	N											extracted
24	NON-VETERAN CLASS	^DIC(24,		4	1	0	8	N											extracted
25	TYPE OF DISCHARGE	^DIC(25,		3	2	0	12	N											extracted
25.11	HEALTH BENEFIT PLAN	^DGHBP(25.11,		6	2	0	102	N											extracted
25.13	SHORT DESCRIPTION SUB-FIELD	^DGHBP(25.11,	25.11	1	0	0													extracted
25.14	LONG DESCRIPTION SUB-FIELD	^DGHBP(25.11,	25.11	1	0	0													extracted
26	SEPARATION REASON	^DIC(26,		2	1	0	25	N											extracted
26.11	PRF LOCAL FLAG	^DGPF(26.11,		9	2	4	8	N											extracted
26.111	DESCRIPTION SUB-FIELD	^DGPF(26.11,	26.11	1	0	0													extracted
26.112	PRINCIPAL INVESTIGATOR(S) SUB-FIELD	^DGPF(26.11,	26.11	1	0	1													extracted
26.12	PRF LOCAL FLAG HISTORY	^DGPF(26.12,		5	0	2	7	N											extracted
26.122	EDIT REASON SUB-FIELD	^DGPF(26.12,	26.12	1	0	0													extracted
26.13	PRF ASSIGNMENT	^DGPF(26.13,		9	1	3	195	N											extracted
26.131	DBRS NUMBER SUB-FIELD	^DGPF(26.13,	26.13	4	0	1													extracted
26.132	ASSIGNMENT NARRATIVE SUB-FIELD	^DGPF(26.13,	26.13	1	0	0													extracted
26.14	PRF ASSIGNMENT HISTORY	^DGPF(26.14,		10	1	5	298	N											extracted
26.141	HISTORY COMMENTS SUB-FIELD	^DGPF(26.14,	26.14	1	0	0													extracted
26.142	DBRS NUMBER SUB-FIELD	^DGPF(26.14,	26.14	5	0	1													extracted
26.15	PRF NATIONAL FLAG	^DGPF(26.15,		9	2	4	9	N											extracted
26.151	DESCRIPTION SUB-FIELD	^DGPF(26.15,	26.15	1	0	0													extracted
26.152	PRINCIPAL INVESTIGATOR(S) SUB-FIELD	^DGPF(26.15,	26.15	1	0	1													extracted
26.16	PRF TYPE	^DGPF(26.16,		1	2	0	6	N											extracted
26.17	PRF HL7 TRANSMISSION LOG	^DGPF(26.17,		7	0	2	950	N											extracted
26.1707	ERROR CODES SUB-FIELD	^DGPF(26.17,	26.17	1	0	0													extracted
26.18	PRF PARAMETERS	^DGPF(26.18,		7	0	0	3	N											extracted
26.19	PRF HL7 QUERY LOG	^DGPF(26.19,		7	0	2	1	N											extracted
26.1907	ERROR CODES SUB-FIELD	^DGPF(26.19,	26.19	1	0	0													extracted
26.21	PRF HL7 EVENT	^DGPF(26.21,		3	1	1	262	N											extracted
26.22	PRF HL7 REQUEST LOG	^DGPF(26.22,		13	0	3	1	N											extracted
27.11	PATIENT ENROLLMENT	^DGEN(27.11,		51	2	8	249	N											extracted
27.12	ENROLLMENT QUERY LOG	^DGEN(27.12,		9	0	2	334	N											extracted
27.14	ENROLLMENT/ELIGIBILITY UPLOAD AUDIT	^DGENA(27.14,		4	0	1	0	N											extracted
27.141	RESULTANT CHANGES SUB-FIELD	^DGENA(27.14,	27.14	1	0	0													extracted
27.15	ENROLLMENT STATUS	^DGEN(27.15,		5	7	0	27	N											extracted
27.1525	DESCRIPTION SUB-FIELD	^DGEN(27.15,	27.15	1	0	0													extracted
27.16	ENROLLMENT GROUP THRESHOLD	^DGEN(27.16,		9	0	0	4	N											extracted
27.17	CATASTROPHIC DISABILITY REASONS	^DGEN(27.17,		10	5	1	196	N											extracted
27.174	AFFECTED LIMB SUB-FIELD	^DGEN(27.17,	27.17	1	0	0													extracted
27.176	HELP TEXT SUB-FIELD	^DGEN(27.17,	27.17	1	0	0													extracted
27.18	PENSION AWARD REASONS	^DG(27.18,		2	1	0	168	N											extracted
28.11	NOSE AND THROAT RADIUM HISTORY	^DGNT(28.11,		19	0	6	9	N											extracted
29.11	MST HISTORY	^DGMS(29.11,		6	0	4	7	N											extracted
30	DISPOSITION LATE REASON	^DIC(30,		4	1	0	11	N											extracted
31	DISABILITY CONDITION	^DIC(31,		7	7	1	1238	N											extracted
31.01	RELATED ICD CODES SUB-FIELD	^DIC(31,	31	2	0	1													extracted
33	OTH ELIGIBILITY PATIENT	^DGOTH(33,		11	0	2	1	N											extracted
33.01	OTH 365 DAY CLOCK SUB-FIELD	^DGOTH(33,	33	3	0	0													extracted
33.02	ELIGIBILITY CHANGES SUB-FIELD	^DGOTH(33,	33	7	0	3													extracted
33.03	DENIED REQUEST SUB-FIELD	^DGOTH(33,	33	7	0	1													extracted
33.1	PRESUMPTIVE PSYCHOSIS CATEGORY CHANGES	^DGPP(33.1,		2	0	1	1	N											extracted
33.11	OTH 90 DAY CLOCK SUB-FIELD	^DGOTH(33,	33.01	10	0	1													extracted
33.12	CATEGORY CHANGES SUB-FIELD	^DGPP(33.1,	33.1	3	0	1													extracted
33.3	COMPACT ACT TRANSACTION LOG	^DGCOMP(33.3,		5	0	0	1	N											extracted
34	CONTRACT/SHARING AGREEMENTS	^DIC(34,		3	2	0	6	N											extracted
35	OTHER FEDERAL AGENCY	^DIC(35,		4	1	0	50	N											extracted
35.1	SHARING AGREEMENT CATEGORY	^DG(35.1,		3	0	1	1	N											extracted
35.2	SHARING AGREEMENT SUB-CATEGORY	^DG(35.2,		1	3	0	1	N											extracted
36	INSURANCE COMPANY	^DIC(36,		141	40	28	7	N											extracted
36.011	REMARKS SUB-FIELD	^DIC(36,	36	1	0	0													extracted
36.013	PLAN TYPES NO BILL PRV SEC ID SUB-FIELD	^DIC(36,	36	1	0	0													extracted
36.015	ALTERNATE INST PAYER ID TYPE SUB-FIELD	^DIC(36,	36	2	0	1													extracted
36.016	ALTERNATE PROF PAYER ID TYPE SUB-FIELD	^DIC(36,	36	2	0	1													extracted
36.017	FIELD	^DIC(36,	36	4	0	0													extracted
36.03	SYNONYM SUB-FIELD	^DIC(36,	36	1	0	0													extracted
37	DISPOSITION	^DIC(37,		12	3	0	46	N											extracted
37.01	SYNONYM SUB-FIELD	^DIC(37,	37	1	0	0													extracted
38.1	DG SECURITY LOG	^DGSL(38.1,		6	0	2	68	N											extracted
38.11	DATE/TIME RECORD ACCESSED SUB-FIELD	^DGSL(38.1,	38.1	4	0	1													extracted
38.5	INCONSISTENT DATA	^DGIN(38.5,		7	0	4	698	N											extracted
38.51	INCONSISTENCY SUB-FIELD	^DGIN(38.5,	38.5	1	0	1													extracted
38.6	INCONSISTENT DATA ELEMENTS	^DGIN(38.6,		8	1	0	151	N											extracted
38.61	DESCRIPTION SUB-FIELD	^DGIN(38.6,	38.6	1	0	0													extracted
39.1	EMBOSSED CARD TYPE	^DIC(39.1,		9	0	2	9	N											extracted
39.11	LINE NUMBER SUB-FIELD	^DIC(39.1,	39.1	2	0	1													extracted
39.12	DATA ITEM SUB-FIELD	^DIC(39.1,	39.11	4	0	1													extracted
39.13	CARDS IN HOLD SUB-FIELD	^DIC(39.1,	39.1	2	0	1													extracted
39.14	FREE TEXT SUB-FIELD	^DIC(39.1,	39.13	1	0	0													extracted
39.2	EMBOSSING DATA	^DIC(39.2,		2	1	0	32	N											extracted
39.3	EMBOSSER EQUIPMENT FILE	^DIC(39.3,		3	1	0	4	N											extracted
39.31	NUMBER OF CARDS EMBOSSED SUB-FIELD	^DIC(39.3,	39.3	5	0	0													extracted
39.4	ADT/HL7 TRANSMISSION	^VAT(39.4,		8	0	4	1	N											extracted
40.1	OPC	^SDASF(		2	0	1	221	N											extracted
40.11	VISIT DATE SUB-FIELD	^SDASF(	40.1	25	0	1													extracted
40.15	OPC ERRORS	^SDASE(		5	0	2	34	N											extracted
40.152	VISIT DATE MESSAGE SUB-FIELD	^SDASE(	40.15	3	0	1													extracted
40.16	FIELD NAME SUB-FIELD	^SDASE(	40.15	5	0	1													extracted
40.5	HOLIDAY	^HOLIDAY(		2	1	0	138	N											extracted
40.6	SD TELE HEALTH STOP CODE FILE	^SD(40.6,		1	0	0	338	N											extracted
40.7	CLINIC STOP	^DIC(40.7,		8	30	1	573	N											extracted
40.8	MEDICAL CENTER DIVISION	^DG(40.8,		40	85	5	14	N											extracted
40.801	EMPLOYEE HEALTH COUNTS SUB-FIELD	^DG(40.8,	40.8	2	0	0													extracted
40.802	CENSUS DATE SUB-FIELD	^DG(40.8,	40.8	19	0	0													extracted
40.804	CORRECTIONS TO PREVIOUS G&L'S SUB-FIELD	^DG(40.8,	40.802	1	0	0													extracted
40.805	WAIT LIST BEDSECTION SUB-FIELD	^DG(40.8,	40.802	4	0	0													extracted
40.806	TREATING SPECIALTY SUB-FIELD	^DG(40.8,	40.8	5	0	1													extracted
40.807	CENSUS DATE SUB-FIELD	^DG(40.8,	40.806	37	0	0													extracted
40.808	OP VISIT DATE SUB-FIELD	^DG(40.8,	40.8	3	0	0													extracted
40.9	LOCATION TYPE	^DIC(40.9,		2	18	0	17	N											extracted
41.1	SCHEDULED ADMISSION	^DGS(41.1,		17	1	8	61	N											extracted
41.2	DIALYSIS PATIENT	^DG(41.2,		10	0	2	4	N											extracted
41.21	DIALYSIS DATE SUB-FIELD	^DG(41.2,	41.2	1	0	0													extracted
41.41	PRE-REGISTRATION AUDIT	^DGS(41.41,		3	0	2	0	N											extracted
41.42	PRE-REGISTRATION CALL LIST	^DGS(41.42,		9	0	3	60	N											extracted
41.43	PRE-REGISTRATION CALL LOG	^DGS(41.43,		6	0	3	1	N											extracted
41.434	COMMENTS SUB-FIELD	^DGS(41.43,	41.43	1	0	0													extracted
41.9	CENSUS	^DG(41.9,		2	0	1	63	N											extracted
41.91	CENSUS SUB-FIELD	^DG(41.9,	41.9	51	0	0													extracted
42	WARD LOCATION	^DIC(42,		25	62	3	69	N											extracted
42.01	SYNONYM SUB-FIELD	^DIC(42,	42	1	0	0													extracted
42.05	TOTALS SUB-FIELD	^DIC(42,	42	7	0	0													extracted
42.07	PLAN CUM DISCH MONTH SUB-FIELD	^DIC(42,	42.05	2	0	0													extracted
42.08	OUT-OF-SERVICE DATE SUB-FIELD	^DIC(42,	42	11	0	1													extracted
42.09	AUTHORIZED BEDS DATE SUB-FIELD	^DIC(42,	42	2	0	0													extracted
42.4	SPECIALTY	^DIC(42.4,		9	30	1	117	N											extracted
42.41	EFFECTIVE DATE SUB-FIELD	^DIC(42.4,	42.4	2	0	0													extracted
42.5	WAIT LIST	^DGWAIT(		2	0	2	5	N											extracted
42.51	PATIENT SUB-FIELD	^DGWAIT(	42.5	14	0	3													extracted
42.52	COMMENTS SUB-FIELD	^DGWAIT(	42.51	1	0	0													extracted
42.55	PRIORITY GROUPING	^DIC(42.55,		7	1	0	31	N											extracted
42.56	SYNONYM SUB-FIELD	^DIC(42.55,	42.55	1	0	0													extracted
42.6	AMIS 334-341	^DGAM(334,		2	0	0	60	N											extracted
42.6001	SEGMENT SUB-FIELD	^DGAM(334,	42.6	3	0	1													extracted
42.61	DIVISION SUB-FIELD	^DGAM(334,	42.6001	24	0	2													extracted
42.7	AMIS 345&346	^DGAM(345,		2	0	0	56	N											extracted
42.701	SEGMENT SUB-FIELD	^DGAM(345,	42.7	3	0	1													extracted
42.702	DIVISION SUB-FIELD	^DGAM(345,	42.701	22	0	2													extracted
42.8	AMIS 358	^DGAM(358,		2	0	1	1	N											extracted
42.801	DIVISION SUB-FIELD	^DGAM(358,	42.8	18	0	1													extracted
43	MAS PARAMETERS	^DG(43,		180	0	35	3	N											extracted
43.01	*CARE COSTS SUB-FIELD	^DG(43,	43	12	0	0													extracted
43.02	PROVIDER CONVERSION SUB-FIELD	^DG(43,	43	10	0	0													extracted
43.03	MEANS TEST DATA SUB-FIELD	^DG(43,	43	17	0	0													extracted
43.04	CLINIC EXCLUSION SUB-FIELD	^DG(43,	43	5	0	1													extracted
43.05	SCHEDULING ARCHIVE DATE SUB-FIELD	^DG(43,	43	7	0	0													extracted
43.06	FISCAL YEAR SUB-FIELD	^DG(43,	43	5	0	0													extracted
43.07	ROUTINE SUB-FIELD	^DG(43,	43	2	0	0													extracted
43.077	EXCLUDE WHICH TERMINAL TYPES? SUB-FIELD	^DG(43,	43	1	0	1													extracted
43.08	ELIGIBILITY EXCLUSION SUB-FIELD	^DG(43,	43	1	0	1													extracted
43.091	PROVIDER CONVERSION LOG SUB-FIELD	^DG(43,	43	1	0	0													extracted
43.1	MAS EVENT RATES	^DG(43.1,		22	0	1	9	N											extracted
43.11	MAS AWARD	^DG(43.11,		2	1	0	14	N											extracted
43.12	MONETARY AWARD(S) SUB-FIELD	^DG(43.1,	43.1	8	0	1													extracted
43.4	VA ADMITTING REGULATION	^DIC(43.4,		7	3	0	78	N											extracted
43.5	G&L CORRECTIONS	^DGS(43.5,		10	0	3	201	N											extracted
43.61	G&L TYPE OF CHANGE	^DG(43.61,		1	1	0	17	N											extracted
43.7	ADT TEMPLATE	^DG(43.7,		9	0	3	7	N											extracted
44	HOSPITAL LOCATION	^SC(		108	248	31	948	N											extracted
44.0001	SATURDAY TEMPLATE SUB-FIELD	^SC(	44	2	0	0													extracted
44.0002	SPECIAL PATTERN SUB-FIELD	^SC(	44	2	0	0													extracted
44.001	APPOINTMENT SUB-FIELD	^SC(	44	4	0	1													extracted
44.002	AVAILABILITY SUB-FIELD	^SC(	44	4	0	0													extracted
44.003	PATIENT SUB-FIELD	^SC(	44.001	33	0	7													extracted
44.004	SCHEDULE TIME SUB-FIELD	^SC(	44.002	2	0	0													extracted
44.005	PATTERN SUB-FIELD	^SC(	44	4	0	0													extracted
44.006	CHART CHECK SUB-FIELD	^SC(	44	2	0	1													extracted
44.007	PATIENT SUB-FIELD	^SC(	44.006	1	0	1													extracted
44.008	THURSDAY TEMPLATE SUB-FIELD	^SC(	44	2	0	0													extracted
44.009	FRIDAY TEMPLATE SUB-FIELD	^SC(	44	2	0	0													extracted
44.01	SYNONYM SUB-FIELD	^SC(	44	1	0	0													extracted
44.02	PROHIBITED TERMINAL SUB-FIELD	^SC(	44	1	0	0													extracted
